"SUID","ALL-PATH-LIST","EdgeBetweenness","interaction","name","NPATHWAYS","PATHWAY","selected","shared interaction","shared name"
"268344","hsa00983","21356.6840639","interaction","CYP2E1 (interaction) C21758","1","hsa00983","false","interaction","CYP2E1 (interaction) C21758"
"268345","hsa00983","1800.37424244","interaction","C07054 (interaction) CES1","1","hsa00983","false","interaction","C07054 (interaction) CES1"
"268355","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTA3","1","hsa00983","false","interaction","C21758 (interaction) GSTA3"
"268356","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTA4","1","hsa00983","false","interaction","C21758 (interaction) GSTA4"
"268357","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTM1","1","hsa00983","false","interaction","C21758 (interaction) GSTM1"
"268358","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTM2","1","hsa00983","false","interaction","C21758 (interaction) GSTM2"
"268351","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTO2","1","hsa00983","false","interaction","C21758 (interaction) GSTO2"
"268352","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTA5","1","hsa00983","false","interaction","C21758 (interaction) GSTA5"
"268353","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTA1","1","hsa00983","false","interaction","C21758 (interaction) GSTA1"
"268354","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTA2","1","hsa00983","false","interaction","C21758 (interaction) GSTA2"
"268363","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTT1","1","hsa00983","false","interaction","C21758 (interaction) GSTT1"
"268364","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTT2","1","hsa00983","false","interaction","C21758 (interaction) GSTT2"
"268365","hsa00983","1139.66758231","interaction","C21758 (interaction) MGST1","1","hsa00983","false","interaction","C21758 (interaction) MGST1"
"268366","hsa00983","1139.66758231","interaction","C21758 (interaction) MGST2","1","hsa00983","false","interaction","C21758 (interaction) MGST2"
"268359","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTM3","1","hsa00983","false","interaction","C21758 (interaction) GSTM3"
"268360","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTM4","1","hsa00983","false","interaction","C21758 (interaction) GSTM4"
"268361","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTM5","1","hsa00983","false","interaction","C21758 (interaction) GSTM5"
"268362","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTP1","1","hsa00983","false","interaction","C21758 (interaction) GSTP1"
"268371","hsa01040","6939.32106133","interaction","C00154 (interaction) ACOT7","1","hsa01040","false","interaction","C00154 (interaction) ACOT7"
"268372","hsa01040","6939.32106133","interaction","C00154 (interaction) ACOT4","1","hsa01040","false","interaction","C00154 (interaction) ACOT4"
"268373","hsa01040","7239.60931045","interaction","C00154 (interaction) BAAT","1","hsa01040","false","interaction","C00154 (interaction) BAAT"
"268374","hsa01040","6939.32106133","interaction","C00154 (interaction) ACOT1","1","hsa01040","false","interaction","C00154 (interaction) ACOT1"
"268367","hsa00983","1139.66758231","interaction","C21758 (interaction) MGST3","1","hsa00983","false","interaction","C21758 (interaction) MGST3"
"268368","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTT2B","1","hsa00983","false","interaction","C21758 (interaction) GSTT2B"
"268369","hsa00983","1139.66758231","interaction","C21758 (interaction) GSTO1","1","hsa00983","false","interaction","C21758 (interaction) GSTO1"
"268370","hsa01040","6939.32106133","interaction","C00154 (interaction) ACOT2","1","hsa01040","false","interaction","C00154 (interaction) ACOT2"
"268379","hsa01040","7360.24591435","interaction","C05764 (interaction) ACOT1","1","hsa01040","false","interaction","C05764 (interaction) ACOT1"
"268380","hsa01040","5057.12954659","interaction","ACOT2 (interaction) C00249","1","hsa01040","false","interaction","ACOT2 (interaction) C00249"
"268381","hsa01040","5057.12954659","interaction","ACOT7 (interaction) C00249","1","hsa01040","false","interaction","ACOT7 (interaction) C00249"
"268382","hsa01040","5057.12954659","interaction","ACOT4 (interaction) C00249","1","hsa01040","false","interaction","ACOT4 (interaction) C00249"
"268375","hsa01040","7360.24591435","interaction","C05764 (interaction) ACOT2","1","hsa01040","false","interaction","C05764 (interaction) ACOT2"
"268376","hsa01040","7360.24591435","interaction","C05764 (interaction) ACOT7","1","hsa01040","false","interaction","C05764 (interaction) ACOT7"
"268377","hsa01040","7360.24591435","interaction","C05764 (interaction) ACOT4","1","hsa01040","false","interaction","C05764 (interaction) ACOT4"
"268378","hsa01040","7833.2433387","interaction","C05764 (interaction) BAAT","1","hsa01040","false","interaction","C05764 (interaction) BAAT"
"268387","hsa01040","2927.42201493","interaction","C00412 (interaction) ACOT7","1","hsa01040","false","interaction","C00412 (interaction) ACOT7"
"268388","hsa01040","2927.42201493","interaction","C00412 (interaction) ACOT4","1","hsa01040","false","interaction","C00412 (interaction) ACOT4"
"268389","hsa01040","3096.01171094","interaction","C00412 (interaction) BAAT","1","hsa01040","false","interaction","C00412 (interaction) BAAT"
"268390","hsa01040","2927.42201493","interaction","C00412 (interaction) ACOT1","1","hsa01040","false","interaction","C00412 (interaction) ACOT1"
"268383","hsa01040","27178.28208077","interaction","BAAT (interaction) C00249","1","hsa01040","false","interaction","BAAT (interaction) C00249"
"268384","hsa01040","5057.12954659","interaction","ACOT1 (interaction) C00249","1","hsa01040","false","interaction","ACOT1 (interaction) C00249"
"268386","hsa01040","2927.42201493","interaction","C00412 (interaction) ACOT2","1","hsa01040","false","interaction","C00412 (interaction) ACOT2"
"268395","hsa01040","3096.01171094","interaction","C04088 (interaction) BAAT","1","hsa01040","false","interaction","C04088 (interaction) BAAT"
"268396","hsa01040","2927.42201493","interaction","C04088 (interaction) ACOT1","1","hsa01040","false","interaction","C04088 (interaction) ACOT1"
"268398","hsa01040","286.0818185","interaction","ACOT2 (interaction) C01530","1","hsa01040","false","interaction","ACOT2 (interaction) C01530"
"268392","hsa01040","2927.42201493","interaction","C04088 (interaction) ACOT2","1","hsa01040","false","interaction","C04088 (interaction) ACOT2"
"268393","hsa01040","2927.42201493","interaction","C04088 (interaction) ACOT7","1","hsa01040","false","interaction","C04088 (interaction) ACOT7"
"268394","hsa01040","2927.42201493","interaction","C04088 (interaction) ACOT4","1","hsa01040","false","interaction","C04088 (interaction) ACOT4"
"268404","hsa01040","498.05","interaction","C02041 (interaction) ACOT2","1","hsa01040","false","interaction","C02041 (interaction) ACOT2"
"268405","hsa01040","498.05","interaction","C02041 (interaction) ACOT7","1","hsa01040","false","interaction","C02041 (interaction) ACOT7"
"268406","hsa01040","498.05","interaction","C02041 (interaction) ACOT4","1","hsa01040","false","interaction","C02041 (interaction) ACOT4"
"268399","hsa01040","286.0818185","interaction","ACOT7 (interaction) C01530","1","hsa01040","false","interaction","ACOT7 (interaction) C01530"
"268400","hsa01040","286.0818185","interaction","ACOT4 (interaction) C01530","1","hsa01040","false","interaction","ACOT4 (interaction) C01530"
"268401","hsa01040","1052.67272599","interaction","BAAT (interaction) C01530","1","hsa01040","false","interaction","BAAT (interaction) C01530"
"268402","hsa01040","286.0818185","interaction","ACOT1 (interaction) C01530","1","hsa01040","false","interaction","ACOT1 (interaction) C01530"
"268411","hsa01040","286.0818185","interaction","ACOT7 (interaction) C06425","1","hsa01040","false","interaction","ACOT7 (interaction) C06425"
"268412","hsa01040","286.0818185","interaction","ACOT4 (interaction) C06425","1","hsa01040","false","interaction","ACOT4 (interaction) C06425"
"268413","hsa01040","1052.67272599","interaction","BAAT (interaction) C06425","1","hsa01040","false","interaction","BAAT (interaction) C06425"
"268414","hsa01040","286.0818185","interaction","ACOT1 (interaction) C06425","1","hsa01040","false","interaction","ACOT1 (interaction) C06425"
"268407","hsa01040","501.8","interaction","C02041 (interaction) BAAT","1","hsa01040","false","interaction","C02041 (interaction) BAAT"
"268408","hsa01040","498.05","interaction","C02041 (interaction) ACOT1","1","hsa01040","false","interaction","C02041 (interaction) ACOT1"
"268410","hsa01040","286.0818185","interaction","ACOT2 (interaction) C06425","1","hsa01040","false","interaction","ACOT2 (interaction) C06425"
"268419","hsa01040","392.89259259","interaction","C00510 (interaction) BAAT","1","hsa01040","false","interaction","C00510 (interaction) BAAT"
"268420","hsa01040","389.14259259","interaction","C00510 (interaction) ACOT1","1","hsa01040","false","interaction","C00510 (interaction) ACOT1"
"268422","hsa01040","389.14259259","interaction","C01203 (interaction) ACOT2","1","hsa01040","false","interaction","C01203 (interaction) ACOT2"
"268416","hsa01040","389.14259259","interaction","C00510 (interaction) ACOT2","1","hsa01040","false","interaction","C00510 (interaction) ACOT2"
"268417","hsa01040","389.14259259","interaction","C00510 (interaction) ACOT7","1","hsa01040","false","interaction","C00510 (interaction) ACOT7"
"268418","hsa01040","389.14259259","interaction","C00510 (interaction) ACOT4","1","hsa01040","false","interaction","C00510 (interaction) ACOT4"
"268428","hsa01040","286.0818185","interaction","ACOT2 (interaction) C00712","1","hsa01040","false","interaction","ACOT2 (interaction) C00712"
"268429","hsa01040","286.0818185","interaction","ACOT7 (interaction) C00712","1","hsa01040","false","interaction","ACOT7 (interaction) C00712"
"268430","hsa01040","286.0818185","interaction","ACOT4 (interaction) C00712","1","hsa01040","false","interaction","ACOT4 (interaction) C00712"
"268423","hsa01040","389.14259259","interaction","C01203 (interaction) ACOT7","1","hsa01040","false","interaction","C01203 (interaction) ACOT7"
"268424","hsa01040","389.14259259","interaction","C01203 (interaction) ACOT4","1","hsa01040","false","interaction","C01203 (interaction) ACOT4"
"268425","hsa01040","392.89259259","interaction","C01203 (interaction) BAAT","1","hsa01040","false","interaction","C01203 (interaction) BAAT"
"268426","hsa01040","389.14259259","interaction","C01203 (interaction) ACOT1","1","hsa01040","false","interaction","C01203 (interaction) ACOT1"
"268435","hsa01040","389.14259259","interaction","C02050 (interaction) ACOT7","1","hsa01040","false","interaction","C02050 (interaction) ACOT7"
"268436","hsa01040","389.14259259","interaction","C02050 (interaction) ACOT4","1","hsa01040","false","interaction","C02050 (interaction) ACOT4"
"268437","hsa01040","392.89259259","interaction","C02050 (interaction) BAAT","1","hsa01040","false","interaction","C02050 (interaction) BAAT"
"268438","hsa01040","389.14259259","interaction","C02050 (interaction) ACOT1","1","hsa01040","false","interaction","C02050 (interaction) ACOT1"
"268431","hsa01040","1052.67272599","interaction","BAAT (interaction) C00712","1","hsa01040","false","interaction","BAAT (interaction) C00712"
"268432","hsa01040","286.0818185","interaction","ACOT1 (interaction) C00712","1","hsa01040","false","interaction","ACOT1 (interaction) C00712"
"268434","hsa01040","389.14259259","interaction","C02050 (interaction) ACOT2","1","hsa01040","false","interaction","C02050 (interaction) ACOT2"
"268443","hsa01040","392.89259259","interaction","C16160 (interaction) BAAT","1","hsa01040","false","interaction","C16160 (interaction) BAAT"
"268444","hsa01040","389.14259259","interaction","C16160 (interaction) ACOT1","1","hsa01040","false","interaction","C16160 (interaction) ACOT1"
"268445","hsa01040","18287.04535432","interaction","ACOT2 (interaction) C01595","1","hsa01040","false","interaction","ACOT2 (interaction) C01595"
"268446","hsa01040","18287.04535432","interaction","ACOT7 (interaction) C01595","1","hsa01040","false","interaction","ACOT7 (interaction) C01595"
"268440","hsa01040","389.14259259","interaction","C16160 (interaction) ACOT2","1","hsa01040","false","interaction","C16160 (interaction) ACOT2"
"268441","hsa01040","389.14259259","interaction","C16160 (interaction) ACOT7","1","hsa01040","false","interaction","C16160 (interaction) ACOT7"
"268442","hsa01040","389.14259259","interaction","C16160 (interaction) ACOT4","1","hsa01040","false","interaction","C16160 (interaction) ACOT4"
"268451","hsa01040","1243.525","interaction","C02249 (interaction) ACOT2","1","hsa01040","false","interaction","C02249 (interaction) ACOT2"
"268452","hsa01040","1243.525","interaction","C02249 (interaction) ACOT7","1","hsa01040","false","interaction","C02249 (interaction) ACOT7"
"268453","hsa01040","1243.525","interaction","C02249 (interaction) ACOT4","1","hsa01040","false","interaction","C02249 (interaction) ACOT4"
"268454","hsa01040","1252.9","interaction","C02249 (interaction) BAAT","1","hsa01040","false","interaction","C02249 (interaction) BAAT"
"268447","hsa01040","18287.04535432","interaction","ACOT4 (interaction) C01595","1","hsa01040","false","interaction","ACOT4 (interaction) C01595"
"268448","hsa01040","87940.57086506","interaction","BAAT (interaction) C01595","1","hsa01040","false","interaction","BAAT (interaction) C01595"
"268449","hsa01040","18287.04535432","interaction","ACOT1 (interaction) C01595","1","hsa01040","false","interaction","ACOT1 (interaction) C01595"
"268459","hsa01040","169834.93959745","interaction","BAAT (interaction) C00219","1","hsa01040","false","interaction","BAAT (interaction) C00219"
"268460","hsa01040","29524.86828813","interaction","ACOT1 (interaction) C00219","1","hsa01040","false","interaction","ACOT1 (interaction) C00219"
"268462","hsa01040","1876.93634507","interaction","C03595 (interaction) ACOT2","1","hsa01040","false","interaction","C03595 (interaction) ACOT2"
"268455","hsa01040","1243.525","interaction","C02249 (interaction) ACOT1","1","hsa01040","false","interaction","C02249 (interaction) ACOT1"
"268456","hsa01040","29524.86828813","interaction","ACOT2 (interaction) C00219","1","hsa01040","false","interaction","ACOT2 (interaction) C00219"
"268457","hsa01040","29524.86828813","interaction","ACOT7 (interaction) C00219","1","hsa01040","false","interaction","ACOT7 (interaction) C00219"
"268458","hsa01040","29524.86828813","interaction","ACOT4 (interaction) C00219","1","hsa01040","false","interaction","ACOT4 (interaction) C00219"
"268468","hsa01040","286.0818185","interaction","ACOT2 (interaction) C03242","1","hsa01040","false","interaction","ACOT2 (interaction) C03242"
"268469","hsa01040","286.0818185","interaction","ACOT7 (interaction) C03242","1","hsa01040","false","interaction","ACOT7 (interaction) C03242"
"268470","hsa01040","286.0818185","interaction","ACOT4 (interaction) C03242","1","hsa01040","false","interaction","ACOT4 (interaction) C03242"
"268463","hsa01040","1876.93634507","interaction","C03595 (interaction) ACOT7","1","hsa01040","false","interaction","C03595 (interaction) ACOT7"
"268464","hsa01040","1876.93634507","interaction","C03595 (interaction) ACOT4","1","hsa01040","false","interaction","C03595 (interaction) ACOT4"
"268465","hsa01040","2379.53705872","interaction","C03595 (interaction) BAAT","1","hsa01040","false","interaction","C03595 (interaction) BAAT"
"268466","hsa01040","1876.93634507","interaction","C03595 (interaction) ACOT1","1","hsa01040","false","interaction","C03595 (interaction) ACOT1"
"268475","hsa01040","1877.73634507","interaction","C03035 (interaction) ACOT7","1","hsa01040","false","interaction","C03035 (interaction) ACOT7"
"268476","hsa01040","1877.73634507","interaction","C03035 (interaction) ACOT4","1","hsa01040","false","interaction","C03035 (interaction) ACOT4"
"268477","hsa01040","2380.33705872","interaction","C03035 (interaction) BAAT","1","hsa01040","false","interaction","C03035 (interaction) BAAT"
"268478","hsa01040","1877.73634507","interaction","C03035 (interaction) ACOT1","1","hsa01040","false","interaction","C03035 (interaction) ACOT1"
"268471","hsa01040","1052.67272599","interaction","BAAT (interaction) C03242","1","hsa01040","false","interaction","BAAT (interaction) C03242"
"268472","hsa01040","286.0818185","interaction","ACOT1 (interaction) C03242","1","hsa01040","false","interaction","ACOT1 (interaction) C03242"
"268474","hsa01040","1877.73634507","interaction","C03035 (interaction) ACOT2","1","hsa01040","false","interaction","C03035 (interaction) ACOT2"
"268483","hsa01040","1052.67272599","interaction","BAAT (interaction) C06426","1","hsa01040","false","interaction","BAAT (interaction) C06426"
"268484","hsa01040","286.0818185","interaction","ACOT1 (interaction) C06426","1","hsa01040","false","interaction","ACOT1 (interaction) C06426"
"268486","hsa01040","20847.10850821","interaction","C16169 (interaction) ACOT2","1","hsa01040","false","interaction","C16169 (interaction) ACOT2"
"268480","hsa01040","286.0818185","interaction","ACOT2 (interaction) C06426","1","hsa01040","false","interaction","ACOT2 (interaction) C06426"
"268481","hsa01040","286.0818185","interaction","ACOT7 (interaction) C06426","1","hsa01040","false","interaction","ACOT7 (interaction) C06426"
"268482","hsa01040","286.0818185","interaction","ACOT4 (interaction) C06426","1","hsa01040","false","interaction","ACOT4 (interaction) C06426"
"268492","hsa01040","286.0818185","interaction","ACOT2 (interaction) C06429","1","hsa01040","false","interaction","ACOT2 (interaction) C06429"
"268493","hsa01040","286.0818185","interaction","ACOT7 (interaction) C06429","1","hsa01040","false","interaction","ACOT7 (interaction) C06429"
"268494","hsa01040","286.0818185","interaction","ACOT4 (interaction) C06429","1","hsa01040","false","interaction","ACOT4 (interaction) C06429"
"268487","hsa01040","20847.10850821","interaction","C16169 (interaction) ACOT7","1","hsa01040","false","interaction","C16169 (interaction) ACOT7"
"268488","hsa01040","20847.10850821","interaction","C16169 (interaction) ACOT4","1","hsa01040","false","interaction","C16169 (interaction) ACOT4"
"268489","hsa01040","22192.51541953","interaction","C16169 (interaction) BAAT","1","hsa01040","false","interaction","C16169 (interaction) BAAT"
"268490","hsa01040","20847.10850821","interaction","C16169 (interaction) ACOT1","1","hsa01040","false","interaction","C16169 (interaction) ACOT1"
"268499","hsa01040","1243.525","interaction","C16165 (interaction) ACOT7","1","hsa01040","false","interaction","C16165 (interaction) ACOT7"
"268500","hsa01040","1243.525","interaction","C16165 (interaction) ACOT4","1","hsa01040","false","interaction","C16165 (interaction) ACOT4"
"268501","hsa01040","1252.9","interaction","C16165 (interaction) BAAT","1","hsa01040","false","interaction","C16165 (interaction) BAAT"
"268502","hsa01040","1243.525","interaction","C16165 (interaction) ACOT1","1","hsa01040","false","interaction","C16165 (interaction) ACOT1"
"268495","hsa01040","1052.67272599","interaction","BAAT (interaction) C06429","1","hsa01040","false","interaction","BAAT (interaction) C06429"
"268496","hsa01040","286.0818185","interaction","ACOT1 (interaction) C06429","1","hsa01040","false","interaction","ACOT1 (interaction) C06429"
"268498","hsa01040","1243.525","interaction","C16165 (interaction) ACOT2","1","hsa01040","false","interaction","C16165 (interaction) ACOT2"
"268507","hsa01040","1052.67272599","interaction","BAAT (interaction) C06428","1","hsa01040","false","interaction","BAAT (interaction) C06428"
"268508","hsa01040","286.0818185","interaction","ACOT1 (interaction) C06428","1","hsa01040","false","interaction","ACOT1 (interaction) C06428"
"268510","hsa01040","389.14259259","interaction","C16162 (interaction) ACOT2","1","hsa01040","false","interaction","C16162 (interaction) ACOT2"
"268504","hsa01040","286.0818185","interaction","ACOT2 (interaction) C06428","1","hsa01040","false","interaction","ACOT2 (interaction) C06428"
"268505","hsa01040","286.0818185","interaction","ACOT7 (interaction) C06428","1","hsa01040","false","interaction","ACOT7 (interaction) C06428"
"268506","hsa01040","286.0818185","interaction","ACOT4 (interaction) C06428","1","hsa01040","false","interaction","ACOT4 (interaction) C06428"
"268516","hsa01040","389.14259259","interaction","C16161 (interaction) ACOT2","1","hsa01040","false","interaction","C16161 (interaction) ACOT2"
"268517","hsa01040","389.14259259","interaction","C16161 (interaction) ACOT7","1","hsa01040","false","interaction","C16161 (interaction) ACOT7"
"268518","hsa01040","389.14259259","interaction","C16161 (interaction) ACOT4","1","hsa01040","false","interaction","C16161 (interaction) ACOT4"
"268511","hsa01040","389.14259259","interaction","C16162 (interaction) ACOT7","1","hsa01040","false","interaction","C16162 (interaction) ACOT7"
"268512","hsa01040","389.14259259","interaction","C16162 (interaction) ACOT4","1","hsa01040","false","interaction","C16162 (interaction) ACOT4"
"268513","hsa01040","392.89259259","interaction","C16162 (interaction) BAAT","1","hsa01040","false","interaction","C16162 (interaction) BAAT"
"268514","hsa01040","389.14259259","interaction","C16162 (interaction) ACOT1","1","hsa01040","false","interaction","C16162 (interaction) ACOT1"
"268523","hsa01040","953.83205369","interaction","ACOT4 (interaction) C06427","1","hsa01040","false","interaction","ACOT4 (interaction) C06427"
"268524","hsa01040","9681.61637714","interaction","BAAT (interaction) C06427","1","hsa01040","false","interaction","BAAT (interaction) C06427"
"268525","hsa01040","953.83205369","interaction","ACOT1 (interaction) C06427","1","hsa01040","false","interaction","ACOT1 (interaction) C06427"
"268526","hsa01040,hsa01212,","544.53703703","interaction","C16162 (interaction) FADS2","2","NA","false","interaction","C16162 (interaction) FADS2"
"268519","hsa01040","392.89259259","interaction","C16161 (interaction) BAAT","1","hsa01040","false","interaction","C16161 (interaction) BAAT"
"268520","hsa01040","389.14259259","interaction","C16161 (interaction) ACOT1","1","hsa01040","false","interaction","C16161 (interaction) ACOT1"
"268521","hsa01040","953.83205369","interaction","ACOT2 (interaction) C06427","1","hsa01040","false","interaction","ACOT2 (interaction) C06427"
"268522","hsa01040","953.83205369","interaction","ACOT7 (interaction) C06427","1","hsa01040","false","interaction","ACOT7 (interaction) C06427"
"268531","hsa01040,hsa01212,","2494.0","interaction","C16167 (interaction) FADS2","2","NA","false","interaction","C16167 (interaction) FADS2"
"268533","hsa01040,hsa01212,","20641.38599134","interaction","FADS2 (interaction) C16168","2","NA","false","interaction","FADS2 (interaction) C16168"
"268527","hsa01040,hsa01212,","544.53703703","interaction","C16161 (interaction) FADS2","2","NA","false","interaction","C16161 (interaction) FADS2"
"268529","hsa01040,hsa01212,","2197.0","interaction","FADS2 (interaction) C16163","2","NA","false","interaction","FADS2 (interaction) C16163"
"268539","hsa01040,hsa01212,","2927.33333333","interaction","C03595 (interaction) FADS1","2","NA","false","interaction","C03595 (interaction) FADS1"
"268540","hsa01040,hsa01212,","5930.0","interaction","FADS1 (interaction) C02249","2","NA","false","interaction","FADS1 (interaction) C02249"
"268541","hsa01040,hsa01212,","544.53703703","interaction","C02050 (interaction) FADS2","2","NA","false","interaction","C02050 (interaction) FADS2"
"268542","hsa01040,hsa01212,","544.53703703","interaction","C16160 (interaction) FADS2","2","NA","false","interaction","C16160 (interaction) FADS2"
"268535","hsa01040,hsa01212,","2494.0","interaction","C16171 (interaction) FADS2","2","NA","false","interaction","C16171 (interaction) FADS2"
"268537","hsa01040,hsa01212,","20641.38599134","interaction","FADS2 (interaction) C16172","2","NA","false","interaction","FADS2 (interaction) C16172"
"268547","hsa01040","6408.47204756","interaction","C00154 (interaction) FADS2","1","hsa01040","false","interaction","C00154 (interaction) FADS2"
"268548","hsa01040","10393.42384516","interaction","C05764 (interaction) FADS2","1","hsa01040","false","interaction","C05764 (interaction) FADS2"
"268550","hsa01040","2197.0","interaction","FADS2 (interaction) C21943","1","hsa01040","false","interaction","FADS2 (interaction) C21943"
"268543","hsa01040,hsa01212,","9594.28243901","interaction","FADS2 (interaction) C03035","2","NA","false","interaction","FADS2 (interaction) C03035"
"268545","hsa01040,hsa01212,","5416.33333333","interaction","C16164 (interaction) FADS1","2","NA","false","interaction","C16164 (interaction) FADS1"
"268546","hsa01040,hsa01212,","5930.0","interaction","FADS1 (interaction) C16165","2","NA","false","interaction","FADS1 (interaction) C16165"
"268555","hsa01040","1816.85810294","interaction","C05764 (interaction) SCD","1","hsa01040","false","interaction","C05764 (interaction) SCD"
"268556","hsa01040","1816.85810294","interaction","C05764 (interaction) SCD5","1","hsa01040","false","interaction","C05764 (interaction) SCD5"
"268558","hsa01040","1099.5","interaction","SCD (interaction) C21072","1","hsa01040","false","interaction","SCD (interaction) C21072"
"268552","hsa01040","1478.64189706","interaction","C00154 (interaction) SCD","1","hsa01040","false","interaction","C00154 (interaction) SCD"
"268554","hsa01040","1478.64189706","interaction","C00154 (interaction) SCD5","1","hsa01040","false","interaction","C00154 (interaction) SCD5"
"268563","hsa01040,hsa01212,","2197.0","interaction","FADS2 (interaction) C21935","2","NA","false","interaction","FADS2 (interaction) C21935"
"268565","hsa01040,hsa01212,","5416.33333333","interaction","C21937 (interaction) FADS1","2","NA","false","interaction","C21937 (interaction) FADS1"
"268559","hsa01040","1099.5","interaction","SCD5 (interaction) C21072","1","hsa01040","false","interaction","SCD5 (interaction) C21072"
"268560","hsa01040,hsa01212,","544.53703703","interaction","C00510 (interaction) FADS2","2","NA","false","interaction","C00510 (interaction) FADS2"
"268561","hsa01040,hsa01212,","544.53703703","interaction","C01203 (interaction) FADS2","2","NA","false","interaction","C01203 (interaction) FADS2"
"268572","hsa01040,hsa01212,","2494.0","interaction","C16179 (interaction) FADS2","2","NA","false","interaction","C16179 (interaction) FADS2"
"268573","hsa01040,hsa01212,","5119.33333333","interaction","FADS2 (interaction) C16164","2","NA","false","interaction","FADS2 (interaction) C16164"
"268567","hsa01040,hsa01212,","2197.0","interaction","FADS1 (interaction) C21939","2","NA","false","interaction","FADS1 (interaction) C21939"
"268569","hsa01040,hsa01212,","2494.0","interaction","C16530 (interaction) FADS2","2","NA","false","interaction","C16530 (interaction) FADS2"
"268570","hsa01040,hsa01212,","5119.33333333","interaction","FADS2 (interaction) C21937","2","NA","false","interaction","FADS2 (interaction) C21937"
"268579","hsa01200","732.33333333","interaction","ALDOA (interaction) C00354","1","hsa01200","false","interaction","ALDOA (interaction) C00354"
"268580","hsa01200","831.33333333","interaction","C00354 (interaction) ALDOB","1","hsa01200","false","interaction","C00354 (interaction) ALDOB"
"268581","hsa01200","732.33333333","interaction","ALDOB (interaction) C00354","1","hsa01200","false","interaction","ALDOB (interaction) C00354"
"268582","hsa01200","831.33333333","interaction","C00354 (interaction) ALDOC","1","hsa01200","false","interaction","C00354 (interaction) ALDOC"
"268575","hsa01040,hsa01212,","2494.0","interaction","C16180 (interaction) FADS2","2","NA","false","interaction","C16180 (interaction) FADS2"
"268576","hsa01040,hsa01212,","12517.61577234","interaction","FADS2 (interaction) C03595","2","NA","false","interaction","FADS2 (interaction) C03595"
"268578","hsa01200","831.33333333","interaction","C00354 (interaction) ALDOA","1","hsa01200","false","interaction","C00354 (interaction) ALDOA"
"268587","hsa01200","541.74273143","interaction","TKTL1 (interaction) C00085","1","hsa01200","false","interaction","TKTL1 (interaction) C00085"
"268588","hsa01200","2517.40452423","interaction","C00085 (interaction) TKTL2","1","hsa01200","false","interaction","C00085 (interaction) TKTL2"
"268589","hsa01200","541.74273143","interaction","TKTL2 (interaction) C00085","1","hsa01200","false","interaction","TKTL2 (interaction) C00085"
"268590","hsa01200","14514.49627455","interaction","C00279 (interaction) ALDOA","1","hsa01200","false","interaction","C00279 (interaction) ALDOA"
"268583","hsa01200","732.33333333","interaction","ALDOC (interaction) C00354","1","hsa01200","false","interaction","ALDOC (interaction) C00354"
"268584","hsa01200","2517.40452423","interaction","C00085 (interaction) TKT","1","hsa01200","false","interaction","C00085 (interaction) TKT"
"268585","hsa01200","541.74273143","interaction","TKT (interaction) C00085","1","hsa01200","false","interaction","TKT (interaction) C00085"
"268586","hsa01200","2517.40452423","interaction","C00085 (interaction) TKTL1","1","hsa01200","false","interaction","C00085 (interaction) TKTL1"
"268595","hsa01200","732.33333333","interaction","ALDOB (interaction) C00447","1","hsa01200","false","interaction","ALDOB (interaction) C00447"
"268596","hsa01200","732.33333333","interaction","ALDOC (interaction) C00447","1","hsa01200","false","interaction","ALDOC (interaction) C00447"
"268597","hsa01200","28812.27832215","interaction","C00668 (interaction) G6PD","1","hsa01200","false","interaction","C00668 (interaction) G6PD"
"268591","hsa01200","14514.49627455","interaction","C00279 (interaction) ALDOB","1","hsa01200","false","interaction","C00279 (interaction) ALDOB"
"268592","hsa01200","14514.49627455","interaction","C00279 (interaction) ALDOC","1","hsa01200","false","interaction","C00279 (interaction) ALDOC"
"268594","hsa01200","732.33333333","interaction","ALDOA (interaction) C00447","1","hsa01200","false","interaction","ALDOA (interaction) C00447"
"268603","hsa01200","6543.48175513","interaction","H6PD (interaction) C00345","1","hsa01200","false","interaction","H6PD (interaction) C00345"
"268604","hsa01200","438.28290874","interaction","TALDO1 (interaction) C00085","1","hsa01200","false","interaction","TALDO1 (interaction) C00085"
"268605","hsa01200","1406.45466628","interaction","C00085 (interaction) TALDO1","1","hsa01200","false","interaction","C00085 (interaction) TALDO1"
"268606","hsa01200","36053.62683889","interaction","C00022 (interaction) DLAT","1","hsa01200","false","interaction","C00022 (interaction) DLAT"
"268599","hsa01200","4278.09896727","interaction","C00668 (interaction) H6PD","1","hsa01200","false","interaction","C00668 (interaction) H6PD"
