"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"169379","4.14835015","4.1033E-4","0.24105969","0.0","4","10","false","MIR12","35.25","4","0","0","0.77511785","false","0","MIR12","2883456","0.25559701"
"169385","3.06081265","0.00712809","0.32671062","0.09607843","120","9","false","IGF1R","59.33333333","120","0","0","0.8527991","false","0","IGF1R","29112768","0.05757282"
"185769","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","ANAPC10","28.70588235","34","0","0","0.76943005","false","0","ANAPC10","18868270","0.22782446"
"169383","4.03872375","3.1758E-4","0.24760297","0.0","6","10","false","MIR34B","41.66666667","6","0","0","0.7829483","false","0","MIR34B","912042","0.27293065"
"185773","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","CDC26","28.70588235","34","0","0","0.76943005","false","0","CDC26","18868270","0.22782446"
"169389","3.16253068","0.00758403","0.31620247","0.04032898","167","10","false","PDGFRA","51.00598802","167","0","0","0.84553352","false","0","PDGFRA","64893232","0.06397532"
"185771","4.28251977","2.682E-4","0.23350739","0.67333333","25","10","false","CDC20","29.08","25","0","0","0.7655343","false","0","CDC20","6797694","0.33767442"
"169387","3.1982547","0.00350896","0.31267053","0.06228281","87","8","false","KDR","59.27586207","87","0","0","0.84298181","false","0","KDR","28255620","0.07530415"
"185777","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","ANAPC2","28.70588235","34","0","0","0.76943005","false","0","ANAPC2","18868270","0.22782446"
"169393","3.2195255","0.00544419","0.31060478","0.05950413","121","10","false","FGFR3","45.74380165","121","0","0","0.84146246","false","0","FGFR3","27090698","0.0633494"
"185775","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","ANAPC13","28.70588235","34","0","0","0.76943005","false","0","ANAPC13","18868270","0.22782446"
"169391","3.21461685","0.00417221","0.31107906","0.04694836","142","10","false","PDGFRB","57.07042254","142","0","0","0.84181308","false","0","PDGFRB","48617356","0.07841671"
"185781","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","ANAPC5","28.70588235","34","0","0","0.76943005","false","0","ANAPC5","18868270","0.22782446"
"169397","3.45514044","5.412E-4","0.28942384","0.06621005","73","9","false","IL6R","54.76712329","73","0","0","0.82463283","false","0","IL6R","2911988","0.13351153"
"185779","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","ANAPC4","28.70588235","34","0","0","0.76943005","false","0","ANAPC4","18868270","0.22782446"
"169395","3.24025089","0.00165912","0.30861808","0.08056688","102","10","false","FGFR2","53.15686275","102","0","0","0.83998208","false","0","FGFR2","11362028","0.07479978"
"185785","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","ANAPC11","28.70588235","34","0","0","0.76943005","false","0","ANAPC11","18868270","0.22782446"
"185783","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","ANAPC7","28.70588235","34","0","0","0.76943005","false","0","ANAPC7","18868270","0.22782446"
"169405","2.9342787","0.0041108","0.34079926","0.078125","128","9","false","MRAS","74.34375","128","0","0","0.86183724","false","0","MRAS","22735550","0.05409487"
"185789","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","CDC23","28.70588235","34","0","0","0.76943005","false","0","CDC23","18868270","0.22782446"
"169403","2.9342787","0.0041108","0.34079926","0.078125","128","9","false","RRAS2","74.34375","128","0","0","0.86183724","false","0","RRAS2","22735550","0.05409487"
"185787","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","ANAPC1","28.70588235","34","0","0","0.76943005","false","0","ANAPC1","18868270","0.22782446"
"185793","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","CDC27","28.70588235","34","0","0","0.76943005","false","0","CDC27","18868270","0.22782446"
"169409","3.41396237","0.00268606","0.29291477","0.02973396","72","10","false","CSF1R","52.43055556","72","0","0","0.82757412","false","0","CSF1R","11906106","0.11429525"
"169407","2.9342787","0.0041108","0.34079926","0.078125","128","9","false","RRAS","74.34375","128","0","0","0.86183724","false","0","RRAS","22735550","0.05409487"
"185791","4.22797927","4.6949E-4","0.23651961","0.60962567","34","10","false","CDC16","28.70588235","34","0","0","0.76943005","false","0","CDC16","18868270","0.22782446"
"169414","3.26997546","8.3961E-4","0.30581269","0.09357309","78","10","false","FGFR1","61.64102564","78","0","0","0.8378589","false","0","FGFR1","6539076","0.09604384"
"169411","3.5718571","1.0952E-4","0.27996641","0.02961396","62","10","false","EPHA2","43.14516129","62","0","0","0.81629592","false","0","EPHA2","2595630","0.11995687"
"169418","3.40059995","2.2741E-4","0.29406576","0.0370844","69","10","false","FLT1","56.07246377","69","0","0","0.82852858","false","0","FLT1","3550840","0.11267606"
"169416","3.30024543","0.00131546","0.30300777","0.07785088","96","10","false","FGFR4","50.59375","96","0","0","0.83569675","false","0","FGFR4","8496082","0.08395626"
"169422","3.40059995","2.2741E-4","0.29406576","0.0370844","69","10","false","FLT4","56.07246377","69","0","0","0.82852858","false","0","FLT4","3550840","0.11267606"
"169420","3.40714481","8.4135E-4","0.29350088","0.09606625","70","9","false","FLT3","56.01428571","70","0","0","0.82806109","false","0","FLT3","2143912","0.11516755"
"169426","3.33106081","4.7672E-4","0.30020467","0.09398496","77","9","false","KIT","59.62337662","77","0","0","0.83349566","false","0","KIT","12411258","0.10504134"
"169424","3.2304336","0.0023124","0.30955597","0.04791959","93","10","false","INSR","50.91397849","93","0","0","0.84068331","false","0","INSR","16003390","0.07618634"
"169430","3.42977911","8.866E-4","0.29156397","0.09366901","74","10","false","NTRK1","54.08108108","74","0","0","0.82644435","false","0","NTRK1","4799698","0.11473575"
"169428","3.27106627","0.00423723","0.30571071","0.0280112","85","10","false","NGFR","48.90588235","85","0","0","0.83778098","false","0","NGFR","12448596","0.07883683"
"169434","3.5718571","1.0952E-4","0.27996641","0.02961396","62","10","false","TEK","43.14516129","62","0","0","0.81629592","false","0","TEK","2595630","0.11995687"
"169432","3.63376057","1.9511E-4","0.275197","0.03225806","63","10","false","NTRK2","36.41269841","63","0","0","0.81187425","false","0","NTRK2","935766","0.12491136"
"169438","3.44505045","8.2512E-4","0.29027151","0.12","75","10","false","IL2RB","63.96","75","0","0","0.82535354","false","0","IL2RB","4430014","0.15084906"
"169436","3.40905372","0.00100764","0.29333653","0.18611111","81","9","false","IL2RG","63.2962963","81","0","0","0.82792473","false","0","IL2RG","5140550","0.14517499"
"169442","3.8901009","8.324E-5","0.25706274","0.1286216","68","9","false","IL4R","53.75","68","0","0","0.79356422","false","0","IL4R","522206","0.21078431"
"169440","3.44532315","8.0294E-4","0.29024854","0.09959274","74","10","false","IL2RA","63.95945946","74","0","0","0.82533406","false","0","IL2RA","4304314","0.15084778"
"169446","3.98063812","4.144E-5","0.251216","0.07638889","64","10","false","IL9R","53.953125","64","0","0","0.78709728","false","0","IL9R","375868","0.23255657"
"169444","3.98036542","4.145E-5","0.25123321","0.10432692","65","10","false","IL7R","54.10769231","65","0","0","0.78711676","false","0","IL7R","375998","0.23322281"
"169450","3.89091901","6.878E-5","0.25700869","0.07740385","65","9","false","IL21R","53.92307692","65","0","0","0.79350579","false","0","IL21R","491250","0.21146305"
"169448","3.98036542","4.144E-5","0.25123321","0.10480769","65","10","false","IL15RA","54.27692308","65","0","0","0.78711676","false","0","IL15RA","375868","0.23395225"
"169454","3.40796291","9.6953E-4","0.29343042","0.08143075","73","10","false","IL3RA","70.49315068","73","0","0","0.82800265","false","0","IL3RA","5688078","0.1340174"
"169452","3.99263703","4.144E-5","0.25046103","0.07638889","64","10","false","CRLF2","53.703125","64","0","0","0.78624021","false","0","CRLF2","375868","0.23248106"
"169458","3.99263703","4.144E-5","0.25046103","0.07638889","64","10","false","IL5RA","53.859375","64","0","0","0.78624021","false","0","IL5RA","375868","0.23315747"
"169456","3.40741751","0.00102889","0.29347739","0.12252252","75","10","false","CSF2RB","70.29333333","75","0","0","0.82804161","false","0","CSF2RB","6076572","0.13363752"
"169462","3.99263703","4.144E-5","0.25046103","0.07638889","64","10","false","IL13RA1","53.75","64","0","0","0.78624021","false","0","IL13RA1","375868","0.23268398"
"169460","3.99263703","4.144E-5","0.25046103","0.07638889","64","10","false","CSF2RA","53.859375","64","0","0","0.78624021","false","0","CSF2RA","375868","0.23315747"
"169466","3.505045","0.00135622","0.28530304","0.16682895","79","9","false","IL6ST","63.58227848","79","0","0","0.82106821","false","0","IL6ST","8300752","0.14066876"
"169464","3.99263703","4.144E-5","0.25046103","0.07638889","64","10","false","IL13RA2","53.75","64","0","0","0.78624021","false","0","IL13RA2","375868","0.23268398"
"169470","3.97982002","5.395E-5","0.25126764","0.07644231","65","10","false","IL12RB2","53.24615385","65","0","0","0.78715571","false","0","IL12RB2","391402","0.22278725"
"169468","3.99209163","4.144E-5","0.25049525","0.07638889","64","10","false","IL11RA","53.921875","64","0","0","0.78627917","false","0","IL11RA","375868","0.23142436"
"169474","3.90237251","6.878E-5","0.25625437","0.07740385","65","9","false","IL23R","53.70769231","65","0","0","0.79268768","false","0","IL23R","491250","0.21144761"
"169472","3.90182711","8.208E-5","0.25629019","0.10402533","67","9","false","IL12RB1","53.37313433","67","0","0","0.79272664","false","0","IL12RB1","514020","0.21013045"
"169478","3.99100082","0.00113195","0.25056372","0.07226107","66","10","false","OSMR","52.34848485","66","0","0","0.78635708","false","0","OSMR","9359120","0.22275951"
"169476","3.90782656","1.7372E-4","0.25589672","0.07412587","66","10","false","IL27RA","53.06060606","66","0","0","0.7922981","false","0","IL27RA","821336","0.2064615"
"169482","3.5489501","7.5431E-4","0.28177347","0.09665145","73","10","false","LIFR","64.46575342","73","0","0","0.81793214","false","0","LIFR","5669888","0.14992036"
"169480","3.99154622","8.962E-5","0.25052948","0.1025641","66","10","false","CNTFR","53.43939394","66","0","0","0.78631813","false","0","CNTFR","768450","0.22935362"
"169486","3.94218707","3.6593E-4","0.2536663","0.07451923","65","10","false","IL10RA","53.2","65","0","0","0.78984378","false","0","IL10RA","1091918","0.21451613"
"169484","3.94109626","6.6985E-4","0.25373651","0.14705882","69","10","false","IL10RB","52.91304348","69","0","0","0.7899217","false","0","IL10RB","5206306","0.21335905"
"169490","3.98418326","3.0035E-4","0.25099247","0.1016317","66","10","false","IL20RA","53.15151515","66","0","0","0.78684405","false","0","IL20RA","4463336","0.22811809"
"169488","3.99209163","4.144E-5","0.25049525","0.10432692","65","10","false","IL20RB","53.89230769","65","0","0","0.78627917","false","0","IL20RB","375870","0.23229443"
"169494","3.98472866","4.144E-5","0.25095812","0.07638889","64","10","false","IFNLR1","53.765625","64","0","0","0.7868051","false","0","IFNLR1","375868","0.23075376"
"169492","3.98445596","4.145E-5","0.25097529","0.10432692","65","10","false","IL22RA1","53.93846154","65","0","0","0.78682457","false","0","IL22RA1","375938","0.23149554"
"169498","3.90509954","3.5666E-4","0.25607542","0.0737489","68","10","false","IFNAR1","52.0","68","0","0","0.79249289","false","0","IFNAR1","8074932","0.2"
"169496","3.90537224","3.2138E-4","0.25605754","0.07327001","67","10","false","IFNAR2","52.25373134","67","0","0","0.79247341","false","0","IFNAR2","7973610","0.20097589"
"169502","3.56585765","0.00157895","0.28043744","0.08088531","71","10","false","IFNGR2","53.12676056","71","0","0","0.81672445","false","0","IFNGR2","11271574","0.1509283"
"169500","3.56585765","0.00157895","0.28043744","0.08088531","71","10","false","IFNGR1","53.12676056","71","0","0","0.81672445","false","0","IFNGR1","11271574","0.1509283"
"169506","3.99290974","4.144E-5","0.25044393","0.04659498","63","10","false","GHR","53.52380952","63","0","0","0.78622073","false","0","GHR","375868","0.26269055"
"169504","3.99290974","4.144E-5","0.25044393","0.04659498","63","10","false","EPOR","53.52380952","63","0","0","0.78622073","false","0","EPOR","375868","0.26269055"
"169510","3.99290974","4.144E-5","0.25044393","0.04659498","63","10","false","MPL","53.52380952","63","0","0","0.78622073","false","0","MPL","375868","0.26269055"
"169508","3.99236433","7.75E-5","0.25047814","0.04513889","64","10","false","PRLR","52.8125","64","0","0","0.78625969","false","0","PRLR","424310","0.25912748"
"169514","3.99290974","4.144E-5","0.25044393","0.04659498","63","10","false","CSF3R","53.52380952","63","0","0","0.78622073","false","0","CSF3R","375868","0.26269055"
"169512","3.57240251","0.0028076","0.27992366","0.04035542","74","8","false","LEPR","54.12162162","74","0","0","0.81625696","false","0","LEPR","25213366","0.1744033"
"169518","3.63485138","4.341E-5","0.27511441","0.04705882","35","10","false","INSRR","63.6","35","0","0","0.81179633","false","0","INSRR","389310","0.20200182"
"169516","3.99290974","4.144E-5","0.25044393","0.04659498","63","10","false","IL22RA2","53.52380952","63","0","0","0.78622073","false","0","IL22RA2","375868","0.26269055"
"185925","4.29560949","1.9555E-4","0.23279584","0.17777778","10","10","false","CTBP2","25.3","10","0","0","0.76459932","false","0","CTBP2","3690522","0.24653465"
"185923","4.29560949","1.9555E-4","0.23279584","0.17777778","10","10","false","CTBP1","25.3","10","0","0","0.76459932","false","0","CTBP1","3690522","0.24653465"
"185930","4.55494955","3.01E-5","0.2195414","0.33333333","3","11","false","DNAJC3","7.66666667","3","0","0","0.74607503","false","0","DNAJC3","8128","0.36666667"
"202312","4.44859558","1.0E-8","0.22479004","0.0","3","10","false","CXXC4","50.0","3","0","0","0.75367174","false","0","CXXC4","6","1.0"
"202318","4.44859558","1.0E-8","0.22479004","0.0","3","10","false","CSNK2A3","50.0","3","0","0","0.75367174","false","0","CSNK2A3","6","1.0"
"185932","4.69893646","0.0","0.21281411","1.0","2","11","false","DNAJB1","4.5","2","0","0","0.73579025","false","0","DNAJB1","0","0.64285714"
"202322","4.44859558","1.0E-8","0.22479004","0.0","3","10","false","NKD1","50.0","3","0","0","0.75367174","false","0","NKD1","6","1.0"
"202324","4.44859558","1.0E-8","0.22479004","0.0","3","10","false","NKD2","50.0","3","0","0","0.75367174","false","0","NKD2","6","1.0"
"202330","4.44750477","1.9E-7","0.22484518","0.57142857","7","10","false","VANGL1","24.28571429","7","0","0","0.75374966","false","0","VANGL1","18","0.46703297"
"202328","4.44750477","1.9E-7","0.22484518","0.57142857","7","10","false","VANGL2","24.28571429","7","0","0","0.75374966","false","0","VANGL2","18","0.46703297"
"202334","4.44805018","3.0E-8","0.22481761","0.6","5","10","false","PRICKLE2","32.8","5","0","0","0.7537107","false","0","PRICKLE2","8","0.63076923"
"202332","4.44805018","3.0E-8","0.22481761","0.6","5","10","false","PRICKLE1","32.8","5","0","0","0.7537107","false","0","PRICKLE1","8","0.63076923"
"202338","4.44805018","3.0E-8","0.22481761","0.6","5","10","false","PRICKLE3","32.8","5","0","0","0.7537107","false","0","PRICKLE3","8","0.63076923"
"202336","4.44805018","3.0E-8","0.22481761","0.6","5","10","false","PRICKLE4","32.8","5","0","0","0.7537107","false","0","PRICKLE4","8","0.63076923"
"202341","4.44859558","1.0E-8","0.22479004","0.0","3","10","false","INVS","50.0","3","0","0","0.75367174","false","0","INVS","6","1.0"
"169597","4.49004636","0.0","0.22271485","0.0","1","10","false","IGFBP3","35.0","1","0","0","0.75071097","false","0","IGFBP3","0","0.0"
"169600","4.49004636","0.0","0.22271485","0.0","1","10","false","TRPV2","35.0","1","0","0","0.75071097","false","0","TRPV2","0","0.0"
"202386","4.901009","1.478E-5","0.20403962","0.0","4","9","false","MIOS","8.25","4","0","0","0.7213565","false","0","MIOS","322152","0.55769231"
"202390","4.901009","1.478E-5","0.20403962","0.0","4","9","false","WDR24","8.25","4","0","0","0.7213565","false","0","WDR24","322152","0.55769231"
"202388","4.901009","1.478E-5","0.20403962","0.0","4","9","false","WDR59","8.25","4","0","0","0.7213565","false","0","WDR59","322152","0.55769231"
"169632","3.32424325","0.02035236","0.30082034","0.07418799","128","9","false","GNAS","42.7265625","128","0","0","0.83398262","false","0","GNAS","188180774","0.0444699"
"169636","3.59176439","7.2338E-4","0.2784147","0.0042517","49","10","false","GNA12","24.28571429","49","0","0","0.81487397","false","0","GNA12","1867052","0.07407647"
"169686","2.81919825","0.01778338","0.35471078","0.13405185","169","8","false","GNAI1","82.25443787","169","0","0","0.87005727","false","0","GNAI1","305376114","0.05209281"
"169690","2.81919825","0.01778338","0.35471078","0.13405185","169","8","false","GNAI3","82.25443787","169","0","0","0.87005727","false","0","GNAI3","305376114","0.05209281"
"169688","2.81919825","0.01778338","0.35471078","0.13405185","169","8","false","GNAI2","82.25443787","169","0","0","0.87005727","false","0","GNAI2","305376114","0.05209281"
"169692","2.97545678","0.00339041","0.33608285","0.08424908","78","9","false","GNAO1","82.24358974","78","0","0","0.85889594","false","0","GNAO1","73841588","0.06170053"
"169702","3.33487865","4.299E-4","0.29986099","0.10153846","26","9","false","IRS4","88.76923077","26","0","0","0.83322295","false","0","IRS4","2121456","0.17850496"
"169699","3.40469048","0.00263461","0.29371245","0.02005013","57","10","false","GNA13","30.38596491","57","0","0","0.82823639","false","0","GNA13","5487334","0.05767331"
"169704","3.32642487","8.6767E-4","0.30062305","0.08045977","30","9","false","IRS2","78.43333333","30","0","0","0.83382679","false","0","IRS2","3130610","0.15410914"
"169725","4.00545405","2.0E-8","0.24965959","0.0","2","10","false","GRB10","106.5","2","0","0","0.78532471","false","0","GRB10","148","0.78731343"
"169729","3.81974366","4.8E-6","0.26179767","0.0","10","10","false","GNAZ","30.4","10","0","0","0.79858974","false","0","GNAZ","8478","0.20416667"
"169727","3.90319062","6.0E-8","0.25620066","0.6","5","10","false","KL","66.2","5","0","0","0.79262924","false","0","KL","184","0.3740113"
"169742","3.69675484","3.7021E-4","0.27050752","0.04761905","7","10","false","MMP9","35.14285714","7","0","0","0.80737465","false","0","MMP9","482396","0.17838638"
"169740","3.75620398","2.3001E-4","0.26622622","0.0","6","10","false","MMP2","33.33333333","6","0","0","0.80312829","false","0","MMP2","301318","0.21555556"
"186145","4.11426234","0.00106473","0.24305694","0.0","4","10","false","KCNK5","25.5","4","0","0","0.77755269","false","0","KCNK5","3330178","0.2752809"
"169761","3.95909463","5.046E-5","0.252583","0.16666667","4","10","false","HSPG2","60.0","4","0","0","0.7886361","false","0","HSPG2","452706","0.40202703"
"186143","3.88082902","1.197E-5","0.2576769","0.15555556","10","10","false","RYR1","75.0","10","0","0","0.7942265","false","0","RYR1","74478","0.50540541"
"169763","3.7032997","5.4605E-4","0.27002946","0.33333333","6","10","false","MIR126","90.66666667","6","0","0","0.80690716","false","0","MIR126","1118550","0.39275362"
"186148","4.11480774","2.16E-6","0.24302472","0.0","6","10","false","KCNJ11","37.16666667","6","0","0","0.77751373","false","0","KCNJ11","41262","0.41098485"
"169830","3.18325607","0.00455867","0.31414375","0.16121032","64","9","false","CDC42","63.53125","64","0","0","0.84405314","false","0","CDC42","12476924","0.08253414"
"169837","3.26615762","0.00303025","0.30617016","0.16065223","87","9","false","ITGA2B","48.12643678","87","0","0","0.8381316","false","0","ITGA2B","11070916","0.07404067"
"169842","3.40005454","5.3533E-4","0.29411293","0.45614035","39","9","false","PXN","71.58974359","39","0","0","0.82856753","false","0","PXN","1002508","0.13815464"
"169839","3.12462503","0.00816096","0.3200384","0.16260504","120","9","false","ITGB3","52.76666667","120","0","0","0.84824107","false","0","ITGB3","27821930","0.06266825"
"169846","2.9560949","0.0099404","0.33828413","0.10126219","84","7","false","PRKAA2","88.42857143","84","0","0","0.86027894","false","0","PRKAA2","184638242","0.06740571"
"169844","2.9560949","0.0099404","0.33828413","0.10126219","84","7","false","PRKAA1","88.42857143","84","0","0","0.86027894","false","0","PRKAA1","184638242","0.06740571"
"169850","3.80665394","0.0","0.2626979","0.66666667","3","9","false","SH2D2A","86.33333333","3","0","0","0.79952472","false","0","SH2D2A","6","0.51388889"
"169848","3.19416417","0.0043836","0.31307095","0.14647766","97","9","false","ITGAV","56.34020619","97","0","0","0.84327399","false","0","ITGAV","20439898","0.07492049"
"169854","3.45432233","2.2188E-4","0.28949238","0.48571429","15","8","false","CDH5","115.4","15","0","0","0.82469126","false","0","CDH5","3452650","0.25237053"
"169852","3.49550041","2.131E-5","0.28608207","0.71212121","12","9","false","PECAM1","129.25","12","0","0","0.82174997","false","0","PECAM1","69044","0.31992574"
"169856","3.31169894","0.0115117","0.30195982","0.03654485","43","9","false","PTPN6","38.86046512","43","0","0","0.83487865","false","0","PTPN6","130629374","0.06235418"
"194493","4.50422689","0.0","0.22201368","1.0","3","10","false","CLCF1","72.66666667","3","0","0","0.74969808","false","0","CLCF1","0","0.91983122"
"194491","4.47422962","0.0","0.22350216","1.0","2","10","false","IL27","72.5","2","0","0","0.75184074","false","0","IL27","0","0.90625"
"169926","3.46413962","6.3314E-4","0.28867197","0.26666667","10","10","false","MIR30A","79.6","10","0","0","0.82399003","false","0","MIR30A","3827158","0.18045455"
"169930","3.46413962","6.3314E-4","0.28867197","0.26666667","10","10","false","MIR30C1","79.6","10","0","0","0.82399003","false","0","MIR30C1","3827158","0.18045455"
"169928","3.46413962","6.3314E-4","0.28867197","0.26666667","10","10","false","MIR30B","79.6","10","0","0","0.82399003","false","0","MIR30B","3827158","0.18045455"
"202701","4.38369239","0.00109051","0.2281182","0.33333333","3","11","false","MADCAM1","54.66666667","3","0","0","0.75830769","false","0","MADCAM1","3120452","0.56597222"
"169934","3.46413962","6.3314E-4","0.28867197","0.26666667","10","10","false","MIR30D","79.6","10","0","0","0.82399003","false","0","MIR30D","3827158","0.18045455"
"169932","3.46413962","6.3314E-4","0.28867197","0.26666667","10","10","false","MIR30C2","79.6","10","0","0","0.82399003","false","0","MIR30C2","3827158","0.18045455"
"169936","3.46413962","6.3314E-4","0.28867197","0.26666667","10","10","false","MIR30E","79.6","10","0","0","0.82399003","false","0","MIR30E","3827158","0.18045455"
"170097","4.14425961","3.083E-5","0.24129762","0.0","4","11","false","MIR29B1","75.0","4","0","0","0.77541003","false","0","MIR29B1","148014","0.40659341"
"170095","4.14425961","3.083E-5","0.24129762","0.0","4","11","false","MIR29A","75.0","4","0","0","0.77541003","false","0","MIR29A","148014","0.40659341"
"170101","4.14425961","3.083E-5","0.24129762","0.0","4","11","false","MIR29C","75.0","4","0","0","0.77541003","false","0","MIR29C","148014","0.40659341"
"170099","4.14425961","3.083E-5","0.24129762","0.0","4","11","false","MIR29B2","75.0","4","0","0","0.77541003","false","0","MIR29B2","148014","0.40659341"
"186556","4.49740933","0.0","0.22235023","1.0","3","10","false","TOLLIP","18.0","3","0","0","0.75018505","false","0","TOLLIP","0","0.51428571"
"186561","4.49740933","1.1E-6","0.22235023","0.66666667","3","10","false","TLR1","16.0","3","0","0","0.75018505","false","0","TLR1","370","0.45714286"
"186559","4.62912463","0.0","0.21602356","0.0","1","10","false","TLR9","25.0","1","0","0","0.74077681","false","0","TLR9","0","0.0"
"186565","4.62912463","0.0","0.21602356","0.0","1","10","false","TLR7","25.0","1","0","0","0.74077681","false","0","TLR7","0","0.0"
"186563","4.49740933","1.1E-6","0.22235023","0.66666667","3","10","false","TLR6","16.0","3","0","0","0.75018505","false","0","TLR6","370","0.45714286"
"186569","4.62885192","0.0","0.21603629","1.0","2","10","false","CYP27B1","17.5","2","0","0","0.74079629","false","0","CYP27B1","0","0.7"
"186567","4.62912463","0.0","0.21602356","0.0","1","10","false","TLR8","25.0","1","0","0","0.74077681","false","0","TLR8","0","0.0"
"186571","4.58903736","8.0E-7","0.21791063","0.33333333","3","10","false","VDR","13.0","3","0","0","0.74364019","false","0","VDR","356","0.48717949"
"170238","3.41368966","0.00125346","0.29293817","0.15384615","14","10","false","MIR143","69.92857143","14","0","0","0.8275936","false","0","MIR143","5432266","0.12596699"
"194822","4.99045541","0.0","0.20038251","1.0","2","11","false","IL31","34.0","2","0","0","0.71496747","false","0","IL31","0","0.51515152"
"194820","4.99045541","0.0","0.20038251","1.0","2","11","false","IL31RA","34.0","2","0","0","0.71496747","false","0","IL31RA","0","0.51515152"
"186646","3.68939187","0.00108288","0.27104738","0.09558824","17","10","false","FBXO43","52.64705882","17","0","0","0.80790058","false","0","FBXO43","3625428","0.21209947"
"186648","3.81865285","0.00220169","0.26187246","0.13970588","17","10","false","PIK3C3","37.23529412","17","0","0","0.79866765","false","0","PIK3C3","6986438","0.21109244"
"186652","4.08508317","9.0E-8","0.24479306","0.57142857","8","10","false","PPID","57.0","8","0","0","0.77963692","false","0","PPID","24","0.52293578"
"170380","3.72893373","9.255E-5","0.26817318","0.53333333","16","10","false","GPC1","56.75","16","0","0","0.80507616","false","0","GPC1","137188","0.32731214"
"178586","3.77938369","2.7411E-4","0.26459341","0.6","6","10","false","IL18RAP","43.16666667","6","0","0","0.80147259","false","0","IL18RAP","1051492","0.35382514"
"178584","3.71720753","0.00121964","0.26901915","0.22727273","12","10","false","IL1B","31.16666667","12","0","0","0.80591375","false","0","IL1B","5544942","0.17714286"
"178590","3.64603218","2.7689E-4","0.27427076","0.0047619","21","10","false","CXCL1","65.52380952","21","0","0","0.8109977","false","0","CXCL1","2964724","0.33831962"
"178588","3.77938369","2.7411E-4","0.26459341","0.6","6","10","false","IL18R1","43.16666667","6","0","0","0.80147259","false","0","IL18R1","1051492","0.35382514"
"178594","3.64603218","2.7689E-4","0.27427076","0.0047619","21","10","false","CXCL3","65.52380952","21","0","0","0.8109977","false","0","CXCL3","2964724","0.33831962"
"178592","3.64603218","2.7689E-4","0.27427076","0.0047619","21","10","false","CXCL2","65.52380952","21","0","0","0.8109977","false","0","CXCL2","2964724","0.33831962"
"178598","3.77092992","9.0609E-4","0.26518658","0.39285714","8","10","false","IL18","36.25","8","0","0","0.80207643","false","0","IL18","4372380","0.26268116"
"178596","3.58058358","0.00118402","0.27928408","0.00121951","41","10","false","CXCL8","45.24390244","41","0","0","0.8156726","false","0","CXCL8","4377916","0.18688896"
"178602","3.64603218","2.7689E-4","0.27427076","0.0047619","21","10","false","CCL2","65.52380952","21","0","0","0.8109977","false","0","CCL2","2964724","0.33831962"
"178600","3.64603218","2.7689E-4","0.27427076","0.0047619","21","10","false","CCL5","65.52380952","21","0","0","0.8109977","false","0","CCL5","2964724","0.33831962"
"178604","4.15544041","6.4072E-4","0.24064838","0.875","17","10","false","BUB1B","30.35294118","17","0","0","0.7746114","false","0","BUB1B","2840132","0.42075163"
"178609","3.78483774","1.8408E-4","0.26421212","0.16666667","4","10","false","CAMP","61.5","4","0","0","0.80108302","false","0","CAMP","385224","0.51694915"
"178607","3.55631306","0.00132484","0.28119009","0.38181818","11","10","false","FOSB","100.63636364","11","0","0","0.81740621","false","0","FOSB","24082760","0.35435339"
"178640","3.54676848","0.00441732","0.28194679","0.00362319","24","10","false","PTEN","19.375","24","0","0","0.81808797","false","0","PTEN","4876946","0.0634307"
"195035","4.94027816","0.0","0.20241775","1.0","2","11","false","IL26","67.5","2","0","0","0.71855156","false","0","IL26","0","0.96428571"
"178662","3.77556586","2.3E-7","0.26486096","0.52857143","21","10","false","CHAD","83.52380952","21","0","0","0.8017453","false","0","CHAD","234","0.44905274"
"178660","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMC3","71.42307692","26","0","0","0.80303089","false","0","LAMC3","3967476","0.34081708"
"178666","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL1A2","76.88","25","0","0","0.80630332","false","0","COL1A2","473614","0.33982301"
"170474","3.40441778","0.00181309","0.29373598","0.10909091","11","10","false","MIR10A","75.27272727","11","0","0","0.82825587","false","0","MIR10A","4891092","0.15972088"
"178664","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL1A1","76.88","25","0","0","0.80630332","false","0","COL1A1","473614","0.33982301"
