"SUID","ALL-PATH-LIST","EdgeBetweenness","interaction","name","NPATHWAYS","PATHWAY","selected","shared interaction","shared name"
"248867","hsa04710","17.0","interaction","NR1D1 (interaction) ARNTL","1","hsa04710","false","interaction","NR1D1 (interaction) ARNTL"
"248874","hsa04911","1.0","interaction","ATF2 (interaction) INS","1","hsa04911","false","interaction","ATF2 (interaction) INS"
"248873","hsa04911","3.0","interaction","CREB1 (interaction) INS","1","hsa04911","false","interaction","CREB1 (interaction) INS"
"248872","hsa04911","1.0","interaction","CREB3 (interaction) INS","1","hsa04911","false","interaction","CREB3 (interaction) INS"
"248871","hsa04910","1.0","interaction","FOXO1 (interaction) FBP2","1","hsa04910","false","interaction","FOXO1 (interaction) FBP2"
"248878","hsa04911","1.0","interaction","CREB3L2 (interaction) INS","1","hsa04911","false","interaction","CREB3L2 (interaction) INS"
"248877","hsa04911","1.0","interaction","ATF4 (interaction) INS","1","hsa04911","false","interaction","ATF4 (interaction) INS"
"248876","hsa04911","1.0","interaction","CREB3L4 (interaction) INS","1","hsa04911","false","interaction","CREB3L4 (interaction) INS"
"248875","hsa04911","1.0","interaction","ATF6B (interaction) INS","1","hsa04911","false","interaction","ATF6B (interaction) INS"
"248881","hsa04911","1.0","interaction","CREB5 (interaction) INS","1","hsa04911","false","interaction","CREB5 (interaction) INS"
"248880","hsa04911","1.0","interaction","CREB3L1 (interaction) INS","1","hsa04911","false","interaction","CREB3L1 (interaction) INS"
"248879","hsa04911","1.0","interaction","CREB3L3 (interaction) INS","1","hsa04911","false","interaction","CREB3L3 (interaction) INS"
"248886","hsa04913","1.0","interaction","PRKACB (interaction) STAR","1","hsa04913","false","interaction","PRKACB (interaction) STAR"
"248885","hsa04913","1.0","interaction","PRKACA (interaction) STAR","1","hsa04913","false","interaction","PRKACA (interaction) STAR"
"248883","hsa04911,hsa04930,","3.0","interaction","PDX1 (interaction) INS","2","NA","false","interaction","PDX1 (interaction) INS"
"248890","hsa04913","1.0","interaction","PRKACB (interaction) CYP17A1","1","hsa04913","false","interaction","PRKACB (interaction) CYP17A1"
"248889","hsa04913","1.0","interaction","PRKACA (interaction) CYP17A1","1","hsa04913","false","interaction","PRKACA (interaction) CYP17A1"
"248887","hsa04913","1.0","interaction","PRKACG (interaction) STAR","1","hsa04913","false","interaction","PRKACG (interaction) STAR"
"248893","hsa04913","1.0","interaction","PRKACA (interaction) HSD3B1","1","hsa04913","false","interaction","PRKACA (interaction) HSD3B1"
"248891","hsa04913","1.0","interaction","PRKACG (interaction) CYP17A1","1","hsa04913","false","interaction","PRKACG (interaction) CYP17A1"
"248898","hsa04913","1.0","interaction","PRKACB (interaction) HSD3B2","1","hsa04913","false","interaction","PRKACB (interaction) HSD3B2"
"248897","hsa04913","1.0","interaction","PRKACG (interaction) HSD3B1","1","hsa04913","false","interaction","PRKACG (interaction) HSD3B1"
"248896","hsa04913","1.0","interaction","PRKACB (interaction) HSD3B1","1","hsa04913","false","interaction","PRKACB (interaction) HSD3B1"
"248895","hsa04913","1.0","interaction","PRKACA (interaction) HSD3B2","1","hsa04913","false","interaction","PRKACA (interaction) HSD3B2"
"248902","hsa04913","1.0","interaction","PRKACB (interaction) CYP19A1","1","hsa04913","false","interaction","PRKACB (interaction) CYP19A1"
"248901","hsa04913","1.0","interaction","PRKACA (interaction) CYP19A1","1","hsa04913","false","interaction","PRKACA (interaction) CYP19A1"
"248899","hsa04913","1.0","interaction","PRKACG (interaction) HSD3B2","1","hsa04913","false","interaction","PRKACG (interaction) HSD3B2"
"248905","hsa04913","1.0","interaction","PRKACA (interaction) HSD17B2","1","hsa04913","false","interaction","PRKACA (interaction) HSD17B2"
"248903","hsa04913","1.0","interaction","PRKACG (interaction) CYP19A1","1","hsa04913","false","interaction","PRKACG (interaction) CYP19A1"
"248910","hsa04913","1.0","interaction","PRKACB (interaction) AKR1C3","1","hsa04913","false","interaction","PRKACB (interaction) AKR1C3"
"248909","hsa04913","1.0","interaction","PRKACG (interaction) HSD17B2","1","hsa04913","false","interaction","PRKACG (interaction) HSD17B2"
"248908","hsa04913","1.0","interaction","PRKACB (interaction) HSD17B2","1","hsa04913","false","interaction","PRKACB (interaction) HSD17B2"
"248907","hsa04913","1.0","interaction","PRKACA (interaction) AKR1C3","1","hsa04913","false","interaction","PRKACA (interaction) AKR1C3"
"248913","hsa04913","1.0","interaction","PRKACA (interaction) HSD17B1","1","hsa04913","false","interaction","PRKACA (interaction) HSD17B1"
"248911","hsa04913","1.0","interaction","PRKACG (interaction) AKR1C3","1","hsa04913","false","interaction","PRKACG (interaction) AKR1C3"
"248918","hsa04913","1.0","interaction","PRKACB (interaction) HSD17B7","1","hsa04913","false","interaction","PRKACB (interaction) HSD17B7"
"248917","hsa04913","1.0","interaction","PRKACG (interaction) HSD17B1","1","hsa04913","false","interaction","PRKACG (interaction) HSD17B1"
"248916","hsa04913","1.0","interaction","PRKACB (interaction) HSD17B1","1","hsa04913","false","interaction","PRKACB (interaction) HSD17B1"
"248915","hsa04913","1.0","interaction","PRKACA (interaction) HSD17B7","1","hsa04913","false","interaction","PRKACA (interaction) HSD17B7"
"248921","hsa04915","1.0","interaction","ESR1 (interaction) BCL2","1","hsa04915","false","interaction","ESR1 (interaction) BCL2"
"248919","hsa04913","1.0","interaction","PRKACG (interaction) HSD17B7","1","hsa04913","false","interaction","PRKACG (interaction) HSD17B7"
"248925","hsa04915","1.0","interaction","NCOA2 (interaction) BCL2","1","hsa04915","false","interaction","NCOA2 (interaction) BCL2"
"248923","hsa04915","1.0","interaction","ESR2 (interaction) BCL2","1","hsa04915","false","interaction","ESR2 (interaction) BCL2"
"248929","hsa04915","1.0","interaction","NCOA1 (interaction) BCL2","1","hsa04915","false","interaction","NCOA1 (interaction) BCL2"
"248927","hsa04915","1.0","interaction","NCOA3 (interaction) BCL2","1","hsa04915","false","interaction","NCOA3 (interaction) BCL2"
"248934","hsa04915","1.0","interaction","NCOA3 (interaction) EBAG9","1","hsa04915","false","interaction","NCOA3 (interaction) EBAG9"
"248933","hsa04915","1.0","interaction","NCOA2 (interaction) EBAG9","1","hsa04915","false","interaction","NCOA2 (interaction) EBAG9"
"248932","hsa04915","3.0","interaction","ESR2 (interaction) EBAG9","1","hsa04915","false","interaction","ESR2 (interaction) EBAG9"
"248931","hsa04915","3.0","interaction","ESR1 (interaction) EBAG9","1","hsa04915","false","interaction","ESR1 (interaction) EBAG9"
"248937","hsa04915","3.0","interaction","ESR1 (interaction) LOC100653049","1","hsa04915","false","interaction","ESR1 (interaction) LOC100653049"
"248935","hsa04915","1.0","interaction","NCOA1 (interaction) EBAG9","1","hsa04915","false","interaction","NCOA1 (interaction) EBAG9"
"248941","hsa04915","3.0","interaction","ESR1 (interaction) KRT25","1","hsa04915","false","interaction","ESR1 (interaction) KRT25"
"248939","hsa04915","3.0","interaction","ESR1 (interaction) KRT40","1","hsa04915","false","interaction","ESR1 (interaction) KRT40"
"248945","hsa04915","3.0","interaction","ESR1 (interaction) KRT24","1","hsa04915","false","interaction","ESR1 (interaction) KRT24"
"248943","hsa04915","3.0","interaction","ESR1 (interaction) KRT28","1","hsa04915","false","interaction","ESR1 (interaction) KRT28"
"248949","hsa04915","3.0","interaction","ESR1 (interaction) KRT27","1","hsa04915","false","interaction","ESR1 (interaction) KRT27"
"248947","hsa04915","3.0","interaction","ESR1 (interaction) KRT23","1","hsa04915","false","interaction","ESR1 (interaction) KRT23"
"248953","hsa04915","3.0","interaction","ESR1 (interaction) KRT9","1","hsa04915","false","interaction","ESR1 (interaction) KRT9"
"248951","hsa04915","3.0","interaction","ESR1 (interaction) KRT26","1","hsa04915","false","interaction","ESR1 (interaction) KRT26"
"248957","hsa04915","3.0","interaction","ESR1 (interaction) KRT12","1","hsa04915","false","interaction","ESR1 (interaction) KRT12"
"248955","hsa04915","3.0","interaction","ESR1 (interaction) KRT10","1","hsa04915","false","interaction","ESR1 (interaction) KRT10"
"248961","hsa04915","3.0","interaction","ESR1 (interaction) KRT14","1","hsa04915","false","interaction","ESR1 (interaction) KRT14"
"248959","hsa04915","3.0","interaction","ESR1 (interaction) KRT13","1","hsa04915","false","interaction","ESR1 (interaction) KRT13"
"248965","hsa04915","3.0","interaction","ESR1 (interaction) KRT16","1","hsa04915","false","interaction","ESR1 (interaction) KRT16"
"248963","hsa04915","3.0","interaction","ESR1 (interaction) KRT15","1","hsa04915","false","interaction","ESR1 (interaction) KRT15"
"248969","hsa04915","3.0","interaction","ESR1 (interaction) KRT18","1","hsa04915","false","interaction","ESR1 (interaction) KRT18"
"248967","hsa04915","3.0","interaction","ESR1 (interaction) KRT17","1","hsa04915","false","interaction","ESR1 (interaction) KRT17"
"248973","hsa04915","3.0","interaction","ESR1 (interaction) KRT31","1","hsa04915","false","interaction","ESR1 (interaction) KRT31"
"248971","hsa04915","3.0","interaction","ESR1 (interaction) KRT19","1","hsa04915","false","interaction","ESR1 (interaction) KRT19"
"248977","hsa04915","3.0","interaction","ESR1 (interaction) KRT33A","1","hsa04915","false","interaction","ESR1 (interaction) KRT33A"
"248975","hsa04915","3.0","interaction","ESR1 (interaction) KRT32","1","hsa04915","false","interaction","ESR1 (interaction) KRT32"
"248981","hsa04915","3.0","interaction","ESR1 (interaction) KRT34","1","hsa04915","false","interaction","ESR1 (interaction) KRT34"
"248979","hsa04915","3.0","interaction","ESR1 (interaction) KRT33B","1","hsa04915","false","interaction","ESR1 (interaction) KRT33B"
"248985","hsa04915","3.0","interaction","ESR1 (interaction) KRT39","1","hsa04915","false","interaction","ESR1 (interaction) KRT39"
"248983","hsa04915","3.0","interaction","ESR1 (interaction) KRT35","1","hsa04915","false","interaction","ESR1 (interaction) KRT35"
"248989","hsa04915","3.0","interaction","ESR1 (interaction) KRT38","1","hsa04915","false","interaction","ESR1 (interaction) KRT38"
"248987","hsa04915","3.0","interaction","ESR1 (interaction) KRT20","1","hsa04915","false","interaction","ESR1 (interaction) KRT20"
"248994","hsa04915","3.0","interaction","ESR2 (interaction) LOC100653049","1","hsa04915","false","interaction","ESR2 (interaction) LOC100653049"
"248993","hsa04915","3.0","interaction","ESR1 (interaction) KRT36","1","hsa04915","false","interaction","ESR1 (interaction) KRT36"
"248991","hsa04915","3.0","interaction","ESR1 (interaction) KRT37","1","hsa04915","false","interaction","ESR1 (interaction) KRT37"
"248998","hsa04915","3.0","interaction","ESR2 (interaction) KRT24","1","hsa04915","false","interaction","ESR2 (interaction) KRT24"
"248997","hsa04915","3.0","interaction","ESR2 (interaction) KRT28","1","hsa04915","false","interaction","ESR2 (interaction) KRT28"
"248996","hsa04915","3.0","interaction","ESR2 (interaction) KRT25","1","hsa04915","false","interaction","ESR2 (interaction) KRT25"
"248995","hsa04915","3.0","interaction","ESR2 (interaction) KRT40","1","hsa04915","false","interaction","ESR2 (interaction) KRT40"
"249002","hsa04915","3.0","interaction","ESR2 (interaction) KRT9","1","hsa04915","false","interaction","ESR2 (interaction) KRT9"
"249001","hsa04915","3.0","interaction","ESR2 (interaction) KRT26","1","hsa04915","false","interaction","ESR2 (interaction) KRT26"
"249000","hsa04915","3.0","interaction","ESR2 (interaction) KRT27","1","hsa04915","false","interaction","ESR2 (interaction) KRT27"
"248999","hsa04915","3.0","interaction","ESR2 (interaction) KRT23","1","hsa04915","false","interaction","ESR2 (interaction) KRT23"
"249006","hsa04915","3.0","interaction","ESR2 (interaction) KRT14","1","hsa04915","false","interaction","ESR2 (interaction) KRT14"
"249005","hsa04915","3.0","interaction","ESR2 (interaction) KRT13","1","hsa04915","false","interaction","ESR2 (interaction) KRT13"
"249004","hsa04915","3.0","interaction","ESR2 (interaction) KRT12","1","hsa04915","false","interaction","ESR2 (interaction) KRT12"
"249003","hsa04915","3.0","interaction","ESR2 (interaction) KRT10","1","hsa04915","false","interaction","ESR2 (interaction) KRT10"
"249010","hsa04915","3.0","interaction","ESR2 (interaction) KRT18","1","hsa04915","false","interaction","ESR2 (interaction) KRT18"
"249009","hsa04915","3.0","interaction","ESR2 (interaction) KRT17","1","hsa04915","false","interaction","ESR2 (interaction) KRT17"
"249008","hsa04915","3.0","interaction","ESR2 (interaction) KRT16","1","hsa04915","false","interaction","ESR2 (interaction) KRT16"
"249007","hsa04915","3.0","interaction","ESR2 (interaction) KRT15","1","hsa04915","false","interaction","ESR2 (interaction) KRT15"
"249014","hsa04915","3.0","interaction","ESR2 (interaction) KRT33A","1","hsa04915","false","interaction","ESR2 (interaction) KRT33A"
"249013","hsa04915","3.0","interaction","ESR2 (interaction) KRT32","1","hsa04915","false","interaction","ESR2 (interaction) KRT32"
"249012","hsa04915","3.0","interaction","ESR2 (interaction) KRT31","1","hsa04915","false","interaction","ESR2 (interaction) KRT31"
"249011","hsa04915","3.0","interaction","ESR2 (interaction) KRT19","1","hsa04915","false","interaction","ESR2 (interaction) KRT19"
"249018","hsa04915","3.0","interaction","ESR2 (interaction) KRT39","1","hsa04915","false","interaction","ESR2 (interaction) KRT39"
"249017","hsa04915","3.0","interaction","ESR2 (interaction) KRT35","1","hsa04915","false","interaction","ESR2 (interaction) KRT35"
"249016","hsa04915","3.0","interaction","ESR2 (interaction) KRT34","1","hsa04915","false","interaction","ESR2 (interaction) KRT34"
"249015","hsa04915","3.0","interaction","ESR2 (interaction) KRT33B","1","hsa04915","false","interaction","ESR2 (interaction) KRT33B"
"249022","hsa04915","3.0","interaction","ESR2 (interaction) KRT36","1","hsa04915","false","interaction","ESR2 (interaction) KRT36"
"249021","hsa04915","3.0","interaction","ESR2 (interaction) KRT37","1","hsa04915","false","interaction","ESR2 (interaction) KRT37"
"249020","hsa04915","3.0","interaction","ESR2 (interaction) KRT38","1","hsa04915","false","interaction","ESR2 (interaction) KRT38"
"249019","hsa04915","3.0","interaction","ESR2 (interaction) KRT20","1","hsa04915","false","interaction","ESR2 (interaction) KRT20"
"249026","hsa04915","1.0","interaction","NCOA2 (interaction) KRT28","1","hsa04915","false","interaction","NCOA2 (interaction) KRT28"
"249025","hsa04915","1.0","interaction","NCOA2 (interaction) KRT25","1","hsa04915","false","interaction","NCOA2 (interaction) KRT25"
"249024","hsa04915","1.0","interaction","NCOA2 (interaction) KRT40","1","hsa04915","false","interaction","NCOA2 (interaction) KRT40"
"249023","hsa04915","1.0","interaction","NCOA2 (interaction) LOC100653049","1","hsa04915","false","interaction","NCOA2 (interaction) LOC100653049"
"249030","hsa04915","1.0","interaction","NCOA2 (interaction) KRT26","1","hsa04915","false","interaction","NCOA2 (interaction) KRT26"
"249029","hsa04915","1.0","interaction","NCOA2 (interaction) KRT27","1","hsa04915","false","interaction","NCOA2 (interaction) KRT27"
"249028","hsa04915","1.0","interaction","NCOA2 (interaction) KRT23","1","hsa04915","false","interaction","NCOA2 (interaction) KRT23"
"249027","hsa04915","1.0","interaction","NCOA2 (interaction) KRT24","1","hsa04915","false","interaction","NCOA2 (interaction) KRT24"
"249034","hsa04915","1.0","interaction","NCOA2 (interaction) KRT13","1","hsa04915","false","interaction","NCOA2 (interaction) KRT13"
"249033","hsa04915","1.0","interaction","NCOA2 (interaction) KRT12","1","hsa04915","false","interaction","NCOA2 (interaction) KRT12"
"249032","hsa04915","1.0","interaction","NCOA2 (interaction) KRT10","1","hsa04915","false","interaction","NCOA2 (interaction) KRT10"
"249031","hsa04915","1.0","interaction","NCOA2 (interaction) KRT9","1","hsa04915","false","interaction","NCOA2 (interaction) KRT9"
"249038","hsa04915","1.0","interaction","NCOA2 (interaction) KRT17","1","hsa04915","false","interaction","NCOA2 (interaction) KRT17"
"249037","hsa04915","1.0","interaction","NCOA2 (interaction) KRT16","1","hsa04915","false","interaction","NCOA2 (interaction) KRT16"
"249036","hsa04915","1.0","interaction","NCOA2 (interaction) KRT15","1","hsa04915","false","interaction","NCOA2 (interaction) KRT15"
"249035","hsa04915","1.0","interaction","NCOA2 (interaction) KRT14","1","hsa04915","false","interaction","NCOA2 (interaction) KRT14"
"249042","hsa04915","1.0","interaction","NCOA2 (interaction) KRT32","1","hsa04915","false","interaction","NCOA2 (interaction) KRT32"
"249041","hsa04915","1.0","interaction","NCOA2 (interaction) KRT31","1","hsa04915","false","interaction","NCOA2 (interaction) KRT31"
"249040","hsa04915","1.0","interaction","NCOA2 (interaction) KRT19","1","hsa04915","false","interaction","NCOA2 (interaction) KRT19"
"249039","hsa04915","1.0","interaction","NCOA2 (interaction) KRT18","1","hsa04915","false","interaction","NCOA2 (interaction) KRT18"
"249046","hsa04915","1.0","interaction","NCOA2 (interaction) KRT35","1","hsa04915","false","interaction","NCOA2 (interaction) KRT35"
"249045","hsa04915","1.0","interaction","NCOA2 (interaction) KRT34","1","hsa04915","false","interaction","NCOA2 (interaction) KRT34"
"249044","hsa04915","1.0","interaction","NCOA2 (interaction) KRT33B","1","hsa04915","false","interaction","NCOA2 (interaction) KRT33B"
"249043","hsa04915","1.0","interaction","NCOA2 (interaction) KRT33A","1","hsa04915","false","interaction","NCOA2 (interaction) KRT33A"
"249050","hsa04915","1.0","interaction","NCOA2 (interaction) KRT37","1","hsa04915","false","interaction","NCOA2 (interaction) KRT37"
"249049","hsa04915","1.0","interaction","NCOA2 (interaction) KRT38","1","hsa04915","false","interaction","NCOA2 (interaction) KRT38"
"249048","hsa04915","1.0","interaction","NCOA2 (interaction) KRT20","1","hsa04915","false","interaction","NCOA2 (interaction) KRT20"
"249047","hsa04915","1.0","interaction","NCOA2 (interaction) KRT39","1","hsa04915","false","interaction","NCOA2 (interaction) KRT39"
"249054","hsa04915","1.0","interaction","NCOA3 (interaction) KRT40","1","hsa04915","false","interaction","NCOA3 (interaction) KRT40"
"249053","hsa04915","1.0","interaction","NCOA1 (interaction) LOC100653049","1","hsa04915","false","interaction","NCOA1 (interaction) LOC100653049"
"249052","hsa04915","1.0","interaction","NCOA3 (interaction) LOC100653049","1","hsa04915","false","interaction","NCOA3 (interaction) LOC100653049"
"249051","hsa04915","1.0","interaction","NCOA2 (interaction) KRT36","1","hsa04915","false","interaction","NCOA2 (interaction) KRT36"
"249058","hsa04915","1.0","interaction","NCOA3 (interaction) KRT23","1","hsa04915","false","interaction","NCOA3 (interaction) KRT23"
"249057","hsa04915","1.0","interaction","NCOA3 (interaction) KRT24","1","hsa04915","false","interaction","NCOA3 (interaction) KRT24"
"249056","hsa04915","1.0","interaction","NCOA3 (interaction) KRT28","1","hsa04915","false","interaction","NCOA3 (interaction) KRT28"
"249055","hsa04915","1.0","interaction","NCOA3 (interaction) KRT25","1","hsa04915","false","interaction","NCOA3 (interaction) KRT25"
"249062","hsa04915","1.0","interaction","NCOA3 (interaction) KRT10","1","hsa04915","false","interaction","NCOA3 (interaction) KRT10"
"249061","hsa04915","1.0","interaction","NCOA3 (interaction) KRT9","1","hsa04915","false","interaction","NCOA3 (interaction) KRT9"
"249060","hsa04915","1.0","interaction","NCOA3 (interaction) KRT26","1","hsa04915","false","interaction","NCOA3 (interaction) KRT26"
"249059","hsa04915","1.0","interaction","NCOA3 (interaction) KRT27","1","hsa04915","false","interaction","NCOA3 (interaction) KRT27"
"249066","hsa04915","1.0","interaction","NCOA3 (interaction) KRT15","1","hsa04915","false","interaction","NCOA3 (interaction) KRT15"
"249065","hsa04915","1.0","interaction","NCOA3 (interaction) KRT14","1","hsa04915","false","interaction","NCOA3 (interaction) KRT14"
"249064","hsa04915","1.0","interaction","NCOA3 (interaction) KRT13","1","hsa04915","false","interaction","NCOA3 (interaction) KRT13"
"249063","hsa04915","1.0","interaction","NCOA3 (interaction) KRT12","1","hsa04915","false","interaction","NCOA3 (interaction) KRT12"
"249070","hsa04915","1.0","interaction","NCOA3 (interaction) KRT19","1","hsa04915","false","interaction","NCOA3 (interaction) KRT19"
"249069","hsa04915","1.0","interaction","NCOA3 (interaction) KRT18","1","hsa04915","false","interaction","NCOA3 (interaction) KRT18"
"249068","hsa04915","1.0","interaction","NCOA3 (interaction) KRT17","1","hsa04915","false","interaction","NCOA3 (interaction) KRT17"
"249067","hsa04915","1.0","interaction","NCOA3 (interaction) KRT16","1","hsa04915","false","interaction","NCOA3 (interaction) KRT16"
"249074","hsa04915","1.0","interaction","NCOA3 (interaction) KRT33B","1","hsa04915","false","interaction","NCOA3 (interaction) KRT33B"
"249073","hsa04915","1.0","interaction","NCOA3 (interaction) KRT33A","1","hsa04915","false","interaction","NCOA3 (interaction) KRT33A"
"249072","hsa04915","1.0","interaction","NCOA3 (interaction) KRT32","1","hsa04915","false","interaction","NCOA3 (interaction) KRT32"
"249071","hsa04915","1.0","interaction","NCOA3 (interaction) KRT31","1","hsa04915","false","interaction","NCOA3 (interaction) KRT31"
"249078","hsa04915","1.0","interaction","NCOA3 (interaction) KRT20","1","hsa04915","false","interaction","NCOA3 (interaction) KRT20"
"249077","hsa04915","1.0","interaction","NCOA3 (interaction) KRT39","1","hsa04915","false","interaction","NCOA3 (interaction) KRT39"
"249076","hsa04915","1.0","interaction","NCOA3 (interaction) KRT35","1","hsa04915","false","interaction","NCOA3 (interaction) KRT35"
"249075","hsa04915","1.0","interaction","NCOA3 (interaction) KRT34","1","hsa04915","false","interaction","NCOA3 (interaction) KRT34"
"249082","hsa04915","1.0","interaction","NCOA1 (interaction) KRT40","1","hsa04915","false","interaction","NCOA1 (interaction) KRT40"
"249081","hsa04915","1.0","interaction","NCOA3 (interaction) KRT36","1","hsa04915","false","interaction","NCOA3 (interaction) KRT36"
"249080","hsa04915","1.0","interaction","NCOA3 (interaction) KRT37","1","hsa04915","false","interaction","NCOA3 (interaction) KRT37"
"249079","hsa04915","1.0","interaction","NCOA3 (interaction) KRT38","1","hsa04915","false","interaction","NCOA3 (interaction) KRT38"
"249086","hsa04915","1.0","interaction","NCOA1 (interaction) KRT23","1","hsa04915","false","interaction","NCOA1 (interaction) KRT23"
"249085","hsa04915","1.0","interaction","NCOA1 (interaction) KRT24","1","hsa04915","false","interaction","NCOA1 (interaction) KRT24"
"249084","hsa04915","1.0","interaction","NCOA1 (interaction) KRT28","1","hsa04915","false","interaction","NCOA1 (interaction) KRT28"
"249083","hsa04915","1.0","interaction","NCOA1 (interaction) KRT25","1","hsa04915","false","interaction","NCOA1 (interaction) KRT25"
"249090","hsa04915","1.0","interaction","NCOA1 (interaction) KRT10","1","hsa04915","false","interaction","NCOA1 (interaction) KRT10"
"249089","hsa04915","1.0","interaction","NCOA1 (interaction) KRT9","1","hsa04915","false","interaction","NCOA1 (interaction) KRT9"
"249088","hsa04915","1.0","interaction","NCOA1 (interaction) KRT26","1","hsa04915","false","interaction","NCOA1 (interaction) KRT26"
"249087","hsa04915","1.0","interaction","NCOA1 (interaction) KRT27","1","hsa04915","false","interaction","NCOA1 (interaction) KRT27"
"249094","hsa04915","1.0","interaction","NCOA1 (interaction) KRT15","1","hsa04915","false","interaction","NCOA1 (interaction) KRT15"
"249093","hsa04915","1.0","interaction","NCOA1 (interaction) KRT14","1","hsa04915","false","interaction","NCOA1 (interaction) KRT14"
"249092","hsa04915","1.0","interaction","NCOA1 (interaction) KRT13","1","hsa04915","false","interaction","NCOA1 (interaction) KRT13"
"249091","hsa04915","1.0","interaction","NCOA1 (interaction) KRT12","1","hsa04915","false","interaction","NCOA1 (interaction) KRT12"
"249098","hsa04915","1.0","interaction","NCOA1 (interaction) KRT19","1","hsa04915","false","interaction","NCOA1 (interaction) KRT19"
"249097","hsa04915","1.0","interaction","NCOA1 (interaction) KRT18","1","hsa04915","false","interaction","NCOA1 (interaction) KRT18"
"249096","hsa04915","1.0","interaction","NCOA1 (interaction) KRT17","1","hsa04915","false","interaction","NCOA1 (interaction) KRT17"
"249095","hsa04915","1.0","interaction","NCOA1 (interaction) KRT16","1","hsa04915","false","interaction","NCOA1 (interaction) KRT16"
"249102","hsa04915","1.0","interaction","NCOA1 (interaction) KRT33B","1","hsa04915","false","interaction","NCOA1 (interaction) KRT33B"
"249101","hsa04915","1.0","interaction","NCOA1 (interaction) KRT33A","1","hsa04915","false","interaction","NCOA1 (interaction) KRT33A"
"249100","hsa04915","1.0","interaction","NCOA1 (interaction) KRT32","1","hsa04915","false","interaction","NCOA1 (interaction) KRT32"
"249099","hsa04915","1.0","interaction","NCOA1 (interaction) KRT31","1","hsa04915","false","interaction","NCOA1 (interaction) KRT31"
"249106","hsa04915","1.0","interaction","NCOA1 (interaction) KRT20","1","hsa04915","false","interaction","NCOA1 (interaction) KRT20"
"249105","hsa04915","1.0","interaction","NCOA1 (interaction) KRT39","1","hsa04915","false","interaction","NCOA1 (interaction) KRT39"
"249104","hsa04915","1.0","interaction","NCOA1 (interaction) KRT35","1","hsa04915","false","interaction","NCOA1 (interaction) KRT35"
"249103","hsa04915","1.0","interaction","NCOA1 (interaction) KRT34","1","hsa04915","false","interaction","NCOA1 (interaction) KRT34"
"249109","hsa04915","1.0","interaction","NCOA1 (interaction) KRT36","1","hsa04915","false","interaction","NCOA1 (interaction) KRT36"
"249108","hsa04915","1.0","interaction","NCOA1 (interaction) KRT37","1","hsa04915","false","interaction","NCOA1 (interaction) KRT37"
"249107","hsa04915","1.0","interaction","NCOA1 (interaction) KRT38","1","hsa04915","false","interaction","NCOA1 (interaction) KRT38"
"249114","hsa04915","1.0","interaction","NCOA3 (interaction) CTSD","1","hsa04915","false","interaction","NCOA3 (interaction) CTSD"
"249113","hsa04915","1.0","interaction","NCOA2 (interaction) CTSD","1","hsa04915","false","interaction","NCOA2 (interaction) CTSD"
"249112","hsa04915","3.0","interaction","ESR2 (interaction) CTSD","1","hsa04915","false","interaction","ESR2 (interaction) CTSD"
"249111","hsa04915","3.0","interaction","ESR1 (interaction) CTSD","1","hsa04915","false","interaction","ESR1 (interaction) CTSD"
"249118","hsa04915","3.0","interaction","ESR2 (interaction) TFF1","1","hsa04915","false","interaction","ESR2 (interaction) TFF1"
"249117","hsa04915","3.0","interaction","ESR1 (interaction) TFF1","1","hsa04915","false","interaction","ESR1 (interaction) TFF1"
"249115","hsa04915","1.0","interaction","NCOA1 (interaction) CTSD","1","hsa04915","false","interaction","NCOA1 (interaction) CTSD"
"249121","hsa04915","1.0","interaction","NCOA1 (interaction) TFF1","1","hsa04915","false","interaction","NCOA1 (interaction) TFF1"
"249120","hsa04915","1.0","interaction","NCOA3 (interaction) TFF1","1","hsa04915","false","interaction","NCOA3 (interaction) TFF1"
"249119","hsa04915","1.0","interaction","NCOA2 (interaction) TFF1","1","hsa04915","false","interaction","NCOA2 (interaction) TFF1"
"249126","hsa04915","21.0","interaction","NCOA3 (interaction) PGR","1","hsa04915","false","interaction","NCOA3 (interaction) PGR"
"249125","hsa04915","21.0","interaction","NCOA2 (interaction) PGR","1","hsa04915","false","interaction","NCOA2 (interaction) PGR"
"249124","hsa04915","61.0","interaction","ESR2 (interaction) PGR","1","hsa04915","false","interaction","ESR2 (interaction) PGR"
"249123","hsa04915","61.0","interaction","ESR1 (interaction) PGR","1","hsa04915","false","interaction","ESR1 (interaction) PGR"
"249130","hsa04915","2.83333333","interaction","ESR2 (interaction) TGFA","1","hsa04915","false","interaction","ESR2 (interaction) TGFA"
"249129","hsa04915","2.83333333","interaction","ESR1 (interaction) TGFA","1","hsa04915","false","interaction","ESR1 (interaction) TGFA"
"249127","hsa04915","21.0","interaction","NCOA1 (interaction) PGR","1","hsa04915","false","interaction","NCOA1 (interaction) PGR"
"249134","hsa04915","23.0","interaction","ESR1 (interaction) RARA","1","hsa04915","false","interaction","ESR1 (interaction) RARA"
"249133","hsa04915","1.0","interaction","NCOA1 (interaction) TGFA","1","hsa04915","false","interaction","NCOA1 (interaction) TGFA"
"249132","hsa04915","1.0","interaction","NCOA3 (interaction) TGFA","1","hsa04915","false","interaction","NCOA3 (interaction) TGFA"
"249131","hsa04915","1.0","interaction","NCOA2 (interaction) TGFA","1","hsa04915","false","interaction","NCOA2 (interaction) TGFA"
