NODEA	INTERACTION	NODEB	NPATHWAYS	PATHWAY	ALL-PATH-LIST
PRKACG	interaction	CACNG7	2	NA	hsa05414,hsa04261,
PRKACG	interaction	CACNG6	2	NA	hsa05414,hsa04261,
PRKACG	interaction	CACNA1C	6	NA	hsa05414,hsa04261,hsa05031,hsa04728,hsa04024,hsa04911,
PRKACG	interaction	CACNA1D	6	NA	hsa05414,hsa04261,hsa05031,hsa04728,hsa04024,hsa04911,
PRKACG	interaction	CACNA1F	4	NA	hsa04261,hsa05414,hsa04024,hsa04911,
PRKACG	interaction	CACNA1S	4	NA	hsa04261,hsa05414,hsa04024,hsa04911,
PRKACG	interaction	CACNA2D1	2	NA	hsa05414,hsa04261,
PRKACG	interaction	CACNB1	2	NA	hsa05414,hsa04261,
PRKACG	interaction	CACNB2	2	NA	hsa05414,hsa04261,
PRKACG	interaction	CACNB3	2	NA	hsa05414,hsa04261,
PRKACG	interaction	CACNB4	2	NA	hsa05414,hsa04261,
PRKACG	interaction	CACNG1	2	NA	hsa05414,hsa04261,
PRKACG	interaction	CACNA2D2	2	NA	hsa05414,hsa04261,
PRKACG	interaction	CACNA2D4	2	NA	hsa05414,hsa04261,
PRKACG	interaction	GNB5	1	hsa05032	hsa05032
PRKACG	interaction	GNB1	1	hsa05032	hsa05032
PRKACG	interaction	GNB2	1	hsa05032	hsa05032
PRKACG	interaction	GNB3	1	hsa05032	hsa05032
PRKACG	interaction	GNG3	1	hsa05032	hsa05032
PRKACG	interaction	GNG4	1	hsa05032	hsa05032
PRKACG	interaction	GNG5	1	hsa05032	hsa05032
PRKACG	interaction	GNG7	1	hsa05032	hsa05032
PRKACG	interaction	GNG10	1	hsa05032	hsa05032
PRKACG	interaction	GNG11	1	hsa05032	hsa05032
PRKACG	interaction	GNGT1	1	hsa05032	hsa05032
PRKACG	interaction	GNGT2	1	hsa05032	hsa05032
PRKACG	interaction	GNG13	1	hsa05032	hsa05032
PRKACG	interaction	GNG2	1	hsa05032	hsa05032
PRKACG	interaction	GNB4	1	hsa05032	hsa05032
PRKACG	interaction	GNG8	1	hsa05032	hsa05032
PRKACG	interaction	CALML6	1	hsa04922	hsa04922
PRKACG	interaction	CALML5	1	hsa04922	hsa04922
PRKACG	interaction	CALM1	1	hsa04922	hsa04922
PRKACG	interaction	CALM2	1	hsa04922	hsa04922
PRKACG	interaction	CALM3	1	hsa04922	hsa04922
PRKACG	interaction	CALML3	1	hsa04922	hsa04922
PRKACG	interaction	CALML4	1	hsa04922	hsa04922
PRKACG	interaction	PLCE1	1	hsa04020	hsa04020
PRKACG	interaction	RHOA	1	hsa04024	hsa04024
PRKACG	interaction	PLD1	1	hsa04912	hsa04912
PRKACG	interaction	PLD2	1	hsa04912	hsa04912
PRKACG	interaction	GNAI1	1	hsa05032	hsa05032
PRKACG	interaction	GNAI2	1	hsa05032	hsa05032
PRKACG	interaction	GNAI3	1	hsa05032	hsa05032
PRKACG	interaction	GNAO1	1	hsa05032	hsa05032
PRKACG	interaction	PRKD3	1	hsa04925	hsa04925
PRKACG	interaction	PRKD2	1	hsa04925	hsa04925
PRKACG	interaction	PRKD1	1	hsa04925	hsa04925
PRKACG	interaction	PLCB1	8	NA	hsa04720,hsa04916,hsa04310,hsa04540,hsa04912,hsa05146,hsa04713,hsa04020,
PRKACG	interaction	PLCB2	8	NA	hsa04720,hsa04916,hsa04310,hsa04540,hsa04912,hsa05146,hsa04713,hsa04020,
PRKACG	interaction	PLCB3	8	NA	hsa04720,hsa04916,hsa04310,hsa04540,hsa04912,hsa05146,hsa04713,hsa04020,
PRKACG	interaction	PLCB4	8	NA	hsa04720,hsa04916,hsa04310,hsa04540,hsa04912,hsa05146,hsa04713,hsa04020,
PRKACG	interaction	CTNNB1	1	hsa04310	hsa04310
PRKACG	interaction	VASP	1	hsa04611	hsa04611
PRKACG	interaction	ACTB	1	hsa05110	hsa05110
PRKACG	interaction	ACTG1	1	hsa05110	hsa05110
PRKACG	interaction	ITGB1	1	hsa05205	hsa05205
PRKACG	interaction	PLN	4	NA	hsa04261,hsa05414,hsa04024,hsa04020,
PRKACG	interaction	MYLK4	1	hsa04270	hsa04270
PRKACG	interaction	MYLK	1	hsa04270	hsa04270
PRKACG	interaction	MYLK2	1	hsa04270	hsa04270
PRKACG	interaction	MYLK3	1	hsa04270	hsa04270
PRKACG	interaction	PHKA1	1	hsa04922	hsa04922
PRKACG	interaction	PHKA2	1	hsa04922	hsa04922
PRKACG	interaction	PHKB	1	hsa04922	hsa04922
PRKACG	interaction	PHKG1	1	hsa04922	hsa04922
PRKACG	interaction	PHKG2	1	hsa04922	hsa04922
PRKACG	interaction	PLCD3	1	hsa04020	hsa04020
PRKACG	interaction	ITPR1	3	NA	hsa04922,hsa04270,hsa04540,
PRKACG	interaction	ITPR2	3	NA	hsa04922,hsa04270,hsa04540,
PRKACG	interaction	ITPR3	4	NA	hsa04922,hsa04270,hsa04540,hsa04911,
PRKACG	interaction	PLCD1	1	hsa04020	hsa04020
PRKACG	interaction	PLCD4	1	hsa04020	hsa04020
PRKACG	interaction	PLCZ1	1	hsa04020	hsa04020
PRKACG	interaction	CD38	1	hsa04921	hsa04921
PRKACG	interaction	RYR2	3	NA	hsa04261,hsa05414,hsa04024,
PRKACG	interaction	ORAI1	1	hsa04024	hsa04024
PRKACG	interaction	SLC8A2	1	hsa04261	hsa04261
PRKACG	interaction	SLC8A1	1	hsa04261	hsa04261
PRKACG	interaction	SLC8A3	1	hsa04261	hsa04261
PRKACG	interaction	ATP1B4	1	hsa04261	hsa04261
PRKACG	interaction	ATP1A1	1	hsa04261	hsa04261
PRKACG	interaction	ATP1A2	1	hsa04261	hsa04261
PRKACG	interaction	ATP1A3	1	hsa04261	hsa04261
PRKACG	interaction	ATP1A4	1	hsa04261	hsa04261
PRKACG	interaction	ATP1B1	1	hsa04261	hsa04261
PRKACG	interaction	ATP1B2	1	hsa04261	hsa04261
PRKACG	interaction	ATP1B3	1	hsa04261	hsa04261
PRKACG	interaction	FXYD2	1	hsa04261	hsa04261
PRKACG	interaction	ATP2B1	2	NA	hsa04261,hsa04024,
PRKACG	interaction	ATP2B2	2	NA	hsa04261,hsa04024,
PRKACG	interaction	ATP2B3	2	NA	hsa04261,hsa04024,
PRKACG	interaction	ATP2B4	2	NA	hsa04261,hsa04024,
PRKACG	interaction	KCNMB2	1	hsa04270	hsa04270
PRKACG	interaction	KCNU1	1	hsa04270	hsa04270
PRKACG	interaction	KCNMB3	1	hsa04270	hsa04270
PRKACG	interaction	KCNMB4	1	hsa04270	hsa04270
PRKACG	interaction	KCNMA1	2	NA	hsa04924,hsa04270,
PRKACG	interaction	KCNMB1	1	hsa04270	hsa04270
PRKACG	interaction	CREB3	12	NA	hsa04916,hsa04261,hsa04922,hsa05166,hsa04728,hsa04024,hsa05030,hsa04911,hsa04915,hsa04962,hsa04925,hsa04918,
PRKACG	interaction	CREB1	14	NA	hsa04916,hsa04261,hsa04922,hsa05166,hsa04728,hsa04024,hsa04924,hsa05030,hsa04911,hsa04915,hsa04962,hsa04925,hsa04713,hsa04918,
PRKACG	interaction	ATF6B	8	NA	hsa04261,hsa05166,hsa04728,hsa05030,hsa04911,hsa04915,hsa04925,hsa04918,
PRKACG	interaction	CREB3L4	12	NA	hsa04916,hsa04261,hsa04922,hsa05166,hsa04728,hsa04024,hsa05030,hsa04911,hsa04915,hsa04962,hsa04925,hsa04918,
PRKACG	interaction	CREB3L2	12	NA	hsa04916,hsa04261,hsa04922,hsa05166,hsa04728,hsa04024,hsa05030,hsa04911,hsa04915,hsa04962,hsa04925,hsa04918,
PRKACG	interaction	CREB3L3	12	NA	hsa04916,hsa04261,hsa04922,hsa05166,hsa04728,hsa04024,hsa05030,hsa04911,hsa04915,hsa04962,hsa04925,hsa04918,
PRKACG	interaction	CREB3L1	12	NA	hsa04916,hsa04261,hsa04922,hsa05166,hsa04728,hsa04024,hsa05030,hsa04911,hsa04915,hsa04962,hsa04925,hsa04918,
PRKACG	interaction	CREB5	11	NA	hsa04261,hsa04922,hsa05166,hsa04728,hsa04024,hsa05030,hsa04911,hsa04915,hsa04962,hsa04925,hsa04918,
PRKACG	interaction	CREBBP	2	NA	hsa04916,hsa04024,
PRKACG	interaction	EP300	2	NA	hsa04916,hsa04024,
PRKACG	interaction	NFKBIA	1	hsa04024	hsa04024
PRKACG	interaction	SOX9	1	hsa04024	hsa04024
PRKACG	interaction	PPP1R1B	3	NA	hsa04728,hsa04024,hsa05030,
PRKACG	interaction	GRIN3A	2	NA	hsa05031,hsa04024,
PRKACG	interaction	GRIN3B	2	NA	hsa05031,hsa04024,
PRKACG	interaction	GRIN1	3	NA	hsa04720,hsa04024,hsa05031,
PRKACG	interaction	GRIN2A	4	NA	hsa04720,hsa04728,hsa04024,hsa05031,
PRKACG	interaction	GRIN2B	4	NA	hsa04720,hsa04728,hsa04024,hsa05031,
PRKACG	interaction	GRIN2C	3	NA	hsa04720,hsa04024,hsa05031,
PRKACG	interaction	GRIN2D	3	NA	hsa04720,hsa04024,hsa05031,
PRKACG	interaction	GRIA1	4	NA	hsa04720,hsa04728,hsa04024,hsa05031,
PRKACG	interaction	GRIA2	4	NA	hsa04720,hsa04728,hsa04024,hsa05031,
PRKACG	interaction	GRIA3	3	NA	hsa05031,hsa04728,hsa04024,
PRKACG	interaction	GRIA4	3	NA	hsa05031,hsa04728,hsa04024,
PRKACG	interaction	CFTR	2	NA	hsa05110,hsa04024,
PRKACG	interaction	FXYD1	1	hsa04024	hsa04024
PRKACG	interaction	SLC9A1	3	NA	hsa04261,hsa04024,hsa04919,
PRKACG	interaction	PDE10A	1	hsa04024	hsa04024
PRKACG	interaction	PDE3A	1	hsa04024	hsa04024
PRKACG	interaction	PDE3B	1	hsa04024	hsa04024
PRKACG	interaction	PDE4A	1	hsa04024	hsa04024
PRKACG	interaction	PDE4B	1	hsa04024	hsa04024
PRKACG	interaction	PDE4C	1	hsa04024	hsa04024
PRKACG	interaction	PDE4D	1	hsa04024	hsa04024
PRKACG	interaction	GLI3	2	NA	hsa04024,hsa04340,
PRKACG	interaction	LIPE	4	NA	hsa04910,hsa04024,hsa04923,hsa04371,
PRKACG	interaction	TNNI3	2	NA	hsa04261,hsa04024,
PRKACG	interaction	PTK2B	1	hsa04912	hsa04912
PRKACG	interaction	PRKAG2	1	hsa04922	hsa04922
PRKACG	interaction	PRKAG3	1	hsa04922	hsa04922
PRKACG	interaction	PRKAA1	2	NA	hsa04140,hsa04922,
PRKACG	interaction	PRKAA2	2	NA	hsa04140,hsa04922,
PRKACG	interaction	PRKAB1	1	hsa04922	hsa04922
PRKACG	interaction	PRKAB2	1	hsa04922	hsa04922
PRKACG	interaction	PRKAG1	1	hsa04922	hsa04922
PRKACG	interaction	FOXO1	2	NA	hsa04213,hsa04211,
PRKACG	interaction	CDC25C	1	hsa04114	hsa04114
PRKACG	interaction	VAMP2	1	hsa04970	hsa04970
PRKACG	interaction	ULK2	1	hsa04140	hsa04140
PRKACG	interaction	ATG13	1	hsa04140	hsa04140
PRKACG	interaction	GABARAP	1	hsa04140	hsa04140
PRKACG	interaction	GABARAPL2	1	hsa04140	hsa04140
PRKACG	interaction	GABARAPL1	1	hsa04140	hsa04140
PRKACG	interaction	ULK1	1	hsa04140	hsa04140
PRKACG	interaction	AKT1S1	1	hsa04140	hsa04140
PRKACG	interaction	ITGA2	1	hsa05205	hsa05205
PRKACG	interaction	GYS1	1	hsa04922	hsa04922
PRKACG	interaction	GYS2	1	hsa04922	hsa04922
PRKACG	interaction	EEF2K	1	hsa04921	hsa04921
PRKACG	interaction	PFKFB1	1	hsa04922	hsa04922
PRKACG	interaction	SCN1B	1	hsa04261	hsa04261
PRKACG	interaction	SCN4B	1	hsa04261	hsa04261
PRKACG	interaction	SCN5A	1	hsa04261	hsa04261
PRKACG	interaction	SCN7A	1	hsa04261	hsa04261
PRKACG	interaction	KCNE1	1	hsa04261	hsa04261
PRKACG	interaction	KCNQ1	2	NA	hsa05110,hsa04261,
PRKACG	interaction	PPP1R1A	2	NA	hsa04720,hsa04261,
PRKACG	interaction	PSEN1	1	hsa04310	hsa04310
PRKACG	interaction	SMO	1	hsa04340	hsa04340
PRKACG	interaction	GLI1	1	hsa04340	hsa04340
PRKACG	interaction	GLI2	1	hsa04340	hsa04340
PRKACG	interaction	ADCY10	1	hsa04713	hsa04713
PRKACG	interaction	SDC4	1	hsa05205	hsa05205
PRKACG	interaction	GJA1	1	hsa04540	hsa04540
PRKACG	interaction	GJD2	1	hsa04540	hsa04540
PRKACG	interaction	EZR	1	hsa04971	hsa04971
PRKACG	interaction	RASD1	1	hsa04713	hsa04713
PRKACG	interaction	KCNJ3	1	hsa04915	hsa04915
PRKACG	interaction	KCNJ5	1	hsa04915	hsa04915
PRKACG	interaction	KCNJ6	1	hsa04915	hsa04915
PRKACG	interaction	KCNJ9	1	hsa04915	hsa04915
PRKACG	interaction	ARHGDIA	1	hsa04962	hsa04962
PRKACG	interaction	ARHGDIB	1	hsa04962	hsa04962
PRKACG	interaction	ARHGDIG	1	hsa04962	hsa04962
PRKACG	interaction	NDUFC2KCTD14	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA11	1	hsa04723	hsa04723
PRKACG	interaction	NDUFS7	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA1	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA2	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA3	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA4	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA5	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA6	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA7	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA8	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA9	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA10	1	hsa04723	hsa04723
PRKACG	interaction	NDUFAB1	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB1	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB2	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB3	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB4	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB5	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB6	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB7	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB8	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB9	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB10	1	hsa04723	hsa04723
PRKACG	interaction	NDUFC1	1	hsa04723	hsa04723
PRKACG	interaction	NDUFC2	1	hsa04723	hsa04723
PRKACG	interaction	NDUFS1	1	hsa04723	hsa04723
PRKACG	interaction	NDUFS2	1	hsa04723	hsa04723
PRKACG	interaction	NDUFS3	1	hsa04723	hsa04723
PRKACG	interaction	NDUFV1	1	hsa04723	hsa04723
PRKACG	interaction	NDUFS4	1	hsa04723	hsa04723
PRKACG	interaction	NDUFS5	1	hsa04723	hsa04723
PRKACG	interaction	NDUFS6	1	hsa04723	hsa04723
PRKACG	interaction	NDUFS8	1	hsa04723	hsa04723
PRKACG	interaction	NDUFV2	1	hsa04723	hsa04723
PRKACG	interaction	NDUFV3	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA13	1	hsa04723	hsa04723
PRKACG	interaction	NDUFB11	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA12	1	hsa04723	hsa04723
PRKACG	interaction	NDUFA4L2	1	hsa04723	hsa04723
PRKACG	interaction	SLC6A3	1	hsa05031	hsa05031
PRKACG	interaction	SCN1A	1	hsa04728	hsa04728
PRKACG	interaction	LOC102723532	1	hsa04740	hsa04740
PRKACG	interaction	LOC105369274	1	hsa04740	hsa04740
PRKACG	interaction	OR5I1	1	hsa04740	hsa04740
PRKACG	interaction	LOC107987545	1	hsa04740	hsa04740
PRKACG	interaction	LOC112268384	1	hsa04740	hsa04740
PRKACG	interaction	OR52E2	1	hsa04740	hsa04740
PRKACG	interaction	OR52J3	1	hsa04740	hsa04740
PRKACG	interaction	OR51L1	1	hsa04740	hsa04740
PRKACG	interaction	OR51A7	1	hsa04740	hsa04740
PRKACG	interaction	OR51S1	1	hsa04740	hsa04740
PRKACG	interaction	OR51F2	1	hsa04740	hsa04740
PRKACG	interaction	OR52R1	1	hsa04740	hsa04740
PRKACG	interaction	OR4C46	1	hsa04740	hsa04740
PRKACG	interaction	OR4X2	1	hsa04740	hsa04740
PRKACG	interaction	OR4B1	1	hsa04740	hsa04740
PRKACG	interaction	OR52M1	1	hsa04740	hsa04740
PRKACG	interaction	OR52K2	1	hsa04740	hsa04740
PRKACG	interaction	OR5P2	1	hsa04740	hsa04740
PRKACG	interaction	OR5P3	1	hsa04740	hsa04740
PRKACG	interaction	OR8I2	1	hsa04740	hsa04740
PRKACG	interaction	OR2D3	1	hsa04740	hsa04740
PRKACG	interaction	OR2D2	1	hsa04740	hsa04740
PRKACG	interaction	OR52W1	1	hsa04740	hsa04740
PRKACG	interaction	OR56A4	1	hsa04740	hsa04740
PRKACG	interaction	OR56A1	1	hsa04740	hsa04740
PRKACG	interaction	OR2AP1	1	hsa04740	hsa04740
PRKACG	interaction	OR10P1	1	hsa04740	hsa04740
PRKACG	interaction	OR10AD1	1	hsa04740	hsa04740
PRKACG	interaction	OR10A7	1	hsa04740	hsa04740
PRKACG	interaction	OR4K14	1	hsa04740	hsa04740
PRKACG	interaction	OR4L1	1	hsa04740	hsa04740
PRKACG	interaction	OR11H6	1	hsa04740	hsa04740
PRKACG	interaction	OR4D2	1	hsa04740	hsa04740
PRKACG	interaction	OR7D4	1	hsa04740	hsa04740
PRKACG	interaction	OR7G1	1	hsa04740	hsa04740
PRKACG	interaction	OR1M1	1	hsa04740	hsa04740
PRKACG	interaction	OR1I1	1	hsa04740	hsa04740
PRKACG	interaction	OR10H4	1	hsa04740	hsa04740
PRKACG	interaction	OR2M5	1	hsa04740	hsa04740
PRKACG	interaction	OR2M3	1	hsa04740	hsa04740
PRKACG	interaction	OR2T12	1	hsa04740	hsa04740
PRKACG	interaction	OR14C36	1	hsa04740	hsa04740
PRKACG	interaction	OR2T34	1	hsa04740	hsa04740
PRKACG	interaction	OR2T10	1	hsa04740	hsa04740
PRKACG	interaction	OR2T4	1	hsa04740	hsa04740
PRKACG	interaction	OR2T11	1	hsa04740	hsa04740
PRKACG	interaction	OR10J5	1	hsa04740	hsa04740
PRKACG	interaction	OR2AJ1	1	hsa04740	hsa04740
PRKACG	interaction	OR2B11	1	hsa04740	hsa04740
PRKACG	interaction	OR10T2	1	hsa04740	hsa04740
PRKACG	interaction	OR6P1	1	hsa04740	hsa04740
PRKACG	interaction	OR10X1	1	hsa04740	hsa04740
PRKACG	interaction	OR10Z1	1	hsa04740	hsa04740
PRKACG	interaction	OR6K6	1	hsa04740	hsa04740
PRKACG	interaction	OR6N1	1	hsa04740	hsa04740
PRKACG	interaction	OR9A4	1	hsa04740	hsa04740
PRKACG	interaction	OR2Y1	1	hsa04740	hsa04740
PRKACG	interaction	OR9A2	1	hsa04740	hsa04740
PRKACG	interaction	OR2A14	1	hsa04740	hsa04740
PRKACG	interaction	OR6B1	1	hsa04740	hsa04740
PRKACG	interaction	OR2F2	1	hsa04740	hsa04740
PRKACG	interaction	OR13C5	1	hsa04740	hsa04740
PRKACG	interaction	OR13C8	1	hsa04740	hsa04740
PRKACG	interaction	OR13C3	1	hsa04740	hsa04740
PRKACG	interaction	OR13C4	1	hsa04740	hsa04740
PRKACG	interaction	OR13F1	1	hsa04740	hsa04740
PRKACG	interaction	OR1L8	1	hsa04740	hsa04740
PRKACG	interaction	OR1N2	1	hsa04740	hsa04740
PRKACG	interaction	OR1N1	1	hsa04740	hsa04740
PRKACG	interaction	OR52B4	1	hsa04740	hsa04740
PRKACG	interaction	OR52I2	1	hsa04740	hsa04740
PRKACG	interaction	OR51E1	1	hsa04740	hsa04740
PRKACG	interaction	OR10A5	1	hsa04740	hsa04740
PRKACG	interaction	OR2AG1	1	hsa04740	hsa04740
PRKACG	interaction	OR6B3	1	hsa04740	hsa04740
PRKACG	interaction	OR1Q1	1	hsa04740	hsa04740
PRKACG	interaction	OR7D2	1	hsa04740	hsa04740
PRKACG	interaction	OR56B4	1	hsa04740	hsa04740
PRKACG	interaction	OR8U1	1	hsa04740	hsa04740
PRKACG	interaction	OR4C16	1	hsa04740	hsa04740
PRKACG	interaction	OR4C11	1	hsa04740	hsa04740
PRKACG	interaction	OR4S2	1	hsa04740	hsa04740
PRKACG	interaction	OR4C6	1	hsa04740	hsa04740
PRKACG	interaction	OR5D14	1	hsa04740	hsa04740
PRKACG	interaction	OR5L1	1	hsa04740	hsa04740
PRKACG	interaction	OR5D18	1	hsa04740	hsa04740
PRKACG	interaction	OR5AS1	1	hsa04740	hsa04740
PRKACG	interaction	OR8K5	1	hsa04740	hsa04740
PRKACG	interaction	OR5T2	1	hsa04740	hsa04740
PRKACG	interaction	OR8H1	1	hsa04740	hsa04740
PRKACG	interaction	OR8K3	1	hsa04740	hsa04740
PRKACG	interaction	OR8J1	1	hsa04740	hsa04740
PRKACG	interaction	OR5R1	1	hsa04740	hsa04740
PRKACG	interaction	OR5M3	1	hsa04740	hsa04740
PRKACG	interaction	OR5M8	1	hsa04740	hsa04740
PRKACG	interaction	OR5M11	1	hsa04740	hsa04740
PRKACG	interaction	OR5AR1	1	hsa04740	hsa04740
PRKACG	interaction	OR8B12	1	hsa04740	hsa04740
PRKACG	interaction	OR8G5	1	hsa04740	hsa04740
PRKACG	interaction	OR10G8	1	hsa04740	hsa04740
PRKACG	interaction	OR10G9	1	hsa04740	hsa04740
PRKACG	interaction	OR10S1	1	hsa04740	hsa04740
PRKACG	interaction	OR6T1	1	hsa04740	hsa04740
PRKACG	interaction	OR4D5	1	hsa04740	hsa04740
PRKACG	interaction	OR6Q1	1	hsa04740	hsa04740
PRKACG	interaction	OR9I1	1	hsa04740	hsa04740
PRKACG	interaction	OR9Q1	1	hsa04740	hsa04740
PRKACG	interaction	OR9Q2	1	hsa04740	hsa04740
PRKACG	interaction	OR1S2	1	hsa04740	hsa04740
PRKACG	interaction	OR1S1	1	hsa04740	hsa04740
PRKACG	interaction	OR10Q1	1	hsa04740	hsa04740
PRKACG	interaction	OR5B17	1	hsa04740	hsa04740
PRKACG	interaction	OR5B21	1	hsa04740	hsa04740
PRKACG	interaction	OR5A2	1	hsa04740	hsa04740
PRKACG	interaction	OR5A1	1	hsa04740	hsa04740
PRKACG	interaction	OR4D6	1	hsa04740	hsa04740
PRKACG	interaction	OR4D11	1	hsa04740	hsa04740
PRKACG	interaction	OR52A1	1	hsa04740	hsa04740
PRKACG	interaction	OR6C74	1	hsa04740	hsa04740
PRKACG	interaction	OR6C3	1	hsa04740	hsa04740
PRKACG	interaction	OR2T6	1	hsa04740	hsa04740
PRKACG	interaction	OR1L4	1	hsa04740	hsa04740
PRKACG	interaction	OR52B2	1	hsa04740	hsa04740
PRKACG	interaction	OR4C3	1	hsa04740	hsa04740
PRKACG	interaction	OR4S1	1	hsa04740	hsa04740
PRKACG	interaction	OR51F1	1	hsa04740	hsa04740
PRKACG	interaction	OR1C1	1	hsa04740	hsa04740
PRKACG	interaction	OR1A2	1	hsa04740	hsa04740
PRKACG	interaction	OR2F1	1	hsa04740	hsa04740
PRKACG	interaction	OR2B6	1	hsa04740	hsa04740
PRKACG	interaction	OR1J4	1	hsa04740	hsa04740
PRKACG	interaction	OR2M4	1	hsa04740	hsa04740
PRKACG	interaction	OR2L2	1	hsa04740	hsa04740
PRKACG	interaction	OR2K2	1	hsa04740	hsa04740
PRKACG	interaction	OR7A17	1	hsa04740	hsa04740
PRKACG	interaction	OR5L2	1	hsa04740	hsa04740
PRKACG	interaction	OR5K1	1	hsa04740	hsa04740
PRKACG	interaction	OR5H1	1	hsa04740	hsa04740
PRKACG	interaction	OR10J1	1	hsa04740	hsa04740
PRKACG	interaction	OR8G2P	1	hsa04740	hsa04740
PRKACG	interaction	OR8B8	1	hsa04740	hsa04740
PRKACG	interaction	OR8G1	1	hsa04740	hsa04740
PRKACG	interaction	OR10A3	1	hsa04740	hsa04740
PRKACG	interaction	OR10D3	1	hsa04740	hsa04740
PRKACG	interaction	OR12D2	1	hsa04740	hsa04740
PRKACG	interaction	OR12D1	1	hsa04740	hsa04740
PRKACG	interaction	OR11A1	1	hsa04740	hsa04740
PRKACG	interaction	OR10H3	1	hsa04740	hsa04740
PRKACG	interaction	OR10G3	1	hsa04740	hsa04740
PRKACG	interaction	OR10G2	1	hsa04740	hsa04740
PRKACG	interaction	OR10H2	1	hsa04740	hsa04740
PRKACG	interaction	OR10H1	1	hsa04740	hsa04740
PRKACG	interaction	OR8B2	1	hsa04740	hsa04740
PRKACG	interaction	OR7E24	1	hsa04740	hsa04740
PRKACG	interaction	OR7C2	1	hsa04740	hsa04740
PRKACG	interaction	OR7A5	1	hsa04740	hsa04740
PRKACG	interaction	OR7C1	1	hsa04740	hsa04740
PRKACG	interaction	OR4F4	1	hsa04740	hsa04740
PRKACG	interaction	OR4F3	1	hsa04740	hsa04740
PRKACG	interaction	OR4E2	1	hsa04740	hsa04740
PRKACG	interaction	OR4E1	1	hsa04740	hsa04740
PRKACG	interaction	OR4D1	1	hsa04740	hsa04740
PRKACG	interaction	OR2W1	1	hsa04740	hsa04740
PRKACG	interaction	OR2V1	1	hsa04740	hsa04740
PRKACG	interaction	OR2T1	1	hsa04740	hsa04740
PRKACG	interaction	OR2J2	1	hsa04740	hsa04740
PRKACG	interaction	OR2H1	1	hsa04740	hsa04740
PRKACG	interaction	OR1L3	1	hsa04740	hsa04740
PRKACG	interaction	OR1L1	1	hsa04740	hsa04740
PRKACG	interaction	OR1J2	1	hsa04740	hsa04740
PRKACG	interaction	OR51B5	1	hsa04740	hsa04740
PRKACG	interaction	OR10AG1	1	hsa04740	hsa04740
PRKACG	interaction	OR5J2	1	hsa04740	hsa04740
PRKACG	interaction	OR4C13	1	hsa04740	hsa04740
PRKACG	interaction	OR4C12	1	hsa04740	hsa04740
PRKACG	interaction	OR52Z1	1	hsa04740	hsa04740
PRKACG	interaction	OR51V1	1	hsa04740	hsa04740
PRKACG	interaction	OR8D1	1	hsa04740	hsa04740
PRKACG	interaction	OR8D2	1	hsa04740	hsa04740
PRKACG	interaction	OR8B4	1	hsa04740	hsa04740
PRKACG	interaction	OR9G4	1	hsa04740	hsa04740
PRKACG	interaction	OR10A4	1	hsa04740	hsa04740
PRKACG	interaction	OR6C6	1	hsa04740	hsa04740
PRKACG	interaction	OR4K3	1	hsa04740	hsa04740
PRKACG	interaction	OR4N4	1	hsa04740	hsa04740
PRKACG	interaction	OR2Z1	1	hsa04740	hsa04740
PRKACG	interaction	OR10H5	1	hsa04740	hsa04740
PRKACG	interaction	OR2L13	1	hsa04740	hsa04740
PRKACG	interaction	OR14A16	1	hsa04740	hsa04740
PRKACG	interaction	OR2V2	1	hsa04740	hsa04740
PRKACG	interaction	OR13C9	1	hsa04740	hsa04740
PRKACG	interaction	OR13D1	1	hsa04740	hsa04740
PRKACG	interaction	OR8D4	1	hsa04740	hsa04740
PRKACG	interaction	OR5F1	1	hsa04740	hsa04740
PRKACG	interaction	OR5AP2	1	hsa04740	hsa04740
PRKACG	interaction	OR52L1	1	hsa04740	hsa04740
PRKACG	interaction	OR2AG2	1	hsa04740	hsa04740
PRKACG	interaction	OR52B6	1	hsa04740	hsa04740
PRKACG	interaction	OR2AT4	1	hsa04740	hsa04740
PRKACG	interaction	OR10A2	1	hsa04740	hsa04740
PRKACG	interaction	OR6C2	1	hsa04740	hsa04740
