NODEA	INTERACTION	NODEB	NPATHWAYS	PATHWAY	ALL-PATH-LIST
ACAT2	interaction	C00024	10	NA	hsa00071,hsa00072,hsa00280,hsa00310,hsa00380,hsa00640,hsa00650,hsa00900,hsa01200,hsa01212,
ACAT1	interaction	C00332	10	NA	hsa00071,hsa00072,hsa00280,hsa00620,hsa00630,hsa00640,hsa00650,hsa00900,hsa01200,hsa01212,
C00332	interaction	ACAT1	10	NA	hsa00071,hsa00072,hsa00280,hsa00310,hsa00380,hsa00640,hsa00650,hsa00900,hsa01200,hsa01212,
ACAT2	interaction	C00332	10	NA	hsa00071,hsa00072,hsa00280,hsa00620,hsa00630,hsa00640,hsa00650,hsa00900,hsa01200,hsa01212,
C00332	interaction	ACAT2	10	NA	hsa00071,hsa00072,hsa00280,hsa00310,hsa00380,hsa00640,hsa00650,hsa00900,hsa01200,hsa01212,
C00136	interaction	ACADS	4	NA	hsa00071,hsa00650,hsa01200,hsa01212,
ACADS	interaction	C00877	4	NA	hsa00071,hsa00650,hsa01200,hsa01212,
C01144	interaction	EHHADH	5	NA	hsa00071,hsa00310,hsa00380,hsa00650,hsa01212,
EHHADH	interaction	C01144	5	NA	hsa00071,hsa00310,hsa00380,hsa00650,hsa01212,
C01144	interaction	HADH	4	NA	hsa00071,hsa00380,hsa00650,hsa01212,
HADH	interaction	C01144	3	NA	hsa00071,hsa00650,hsa01212,
EHHADH	interaction	C00332	5	NA	hsa00071,hsa00310,hsa00380,hsa00650,hsa01212,
C00332	interaction	EHHADH	4	NA	hsa00071,hsa00310,hsa00650,hsa01212,
HADH	interaction	C00332	4	NA	hsa00071,hsa00380,hsa00650,hsa01212,
C00332	interaction	HADH	3	NA	hsa00071,hsa00650,hsa01212,
C01144	interaction	ECHS1	4	NA	hsa00071,hsa00310,hsa00650,hsa01212,
ECHS1	interaction	C01144	5	NA	hsa00071,hsa00310,hsa00380,hsa00650,hsa01212,
C01144	interaction	HADHA	4	NA	hsa00071,hsa00310,hsa00650,hsa01212,
HADHA	interaction	C01144	5	NA	hsa00071,hsa00310,hsa00380,hsa00650,hsa01212,
ECHS1	interaction	C00877	3	NA	hsa00071,hsa00650,hsa01212,
C00877	interaction	ECHS1	5	NA	hsa00071,hsa00310,hsa00380,hsa00650,hsa01212,
EHHADH	interaction	C00877	3	NA	hsa00071,hsa00650,hsa01212,
C00877	interaction	EHHADH	5	NA	hsa00071,hsa00310,hsa00380,hsa00650,hsa01212,
HADHA	interaction	C00877	3	NA	hsa00071,hsa00650,hsa01212,
C00877	interaction	HADHA	5	NA	hsa00071,hsa00310,hsa00380,hsa00650,hsa01212,
C00136	interaction	ACADM	1	hsa00071	hsa00071
ACADM	interaction	C00877	1	hsa00071	hsa00071
C05280	interaction	ECI2	1	hsa00071	hsa00071
ECI2	interaction	C05280	1	hsa00071	hsa00071
C05280	interaction	ECI1	1	hsa00071	hsa00071
ECI1	interaction	C05280	1	hsa00071	hsa00071
C05280	interaction	EHHADH	1	hsa00071	hsa00071
EHHADH	interaction	C05280	1	hsa00071	hsa00071
ECI2	interaction	C05279	1	hsa00071	hsa00071
C05279	interaction	ECI2	1	hsa00071	hsa00071
ECI1	interaction	C05279	1	hsa00071	hsa00071
C05279	interaction	ECI1	1	hsa00071	hsa00071
EHHADH	interaction	C05279	1	hsa00071	hsa00071
C05279	interaction	EHHADH	1	hsa00071	hsa00071
C00136	interaction	ACAT1	2	NA	hsa00071,hsa01212,
ACAT1	interaction	C00136	2	NA	hsa00071,hsa01212,
C00136	interaction	ACAT2	2	NA	hsa00071,hsa01212,
ACAT2	interaction	C00136	2	NA	hsa00071,hsa01212,
ACAT1	interaction	C05269	2	NA	hsa00071,hsa01212,
C05269	interaction	ACAT1	2	NA	hsa00071,hsa01212,
ACAT2	interaction	C05269	2	NA	hsa00071,hsa01212,
C05269	interaction	ACAT2	2	NA	hsa00071,hsa01212,
ACAT1	interaction	C00010	1	hsa00071	hsa00071
C00010	interaction	ACAT1	1	hsa00071	hsa00071
ACAT2	interaction	C00010	1	hsa00071	hsa00071
C00010	interaction	ACAT2	1	hsa00071	hsa00071
ACAA2	interaction	C00024	3	NA	hsa00071,hsa00280,hsa01212,
C00024	interaction	ACAA1	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C00024	3	NA	hsa00071,hsa00280,hsa01212,
HADHB	interaction	C00024	3	NA	hsa00071,hsa00280,hsa01212,
ACAA2	interaction	C00136	2	NA	hsa00071,hsa01212,
C00136	interaction	ACAA1	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C00136	2	NA	hsa00071,hsa01212,
HADHB	interaction	C00136	2	NA	hsa00071,hsa01212,
C05269	interaction	ACAA2	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C05269	2	NA	hsa00071,hsa01212,
C05269	interaction	ACAA1	2	NA	hsa00071,hsa01212,
C05269	interaction	HADHB	2	NA	hsa00071,hsa01212,
ACAA2	interaction	C00010	1	hsa00071	hsa00071
C00010	interaction	ACAA2	1	hsa00071	hsa00071
ACAA1	interaction	C00010	1	hsa00071	hsa00071
C00010	interaction	ACAA1	1	hsa00071	hsa00071
HADHB	interaction	C00010	1	hsa00071	hsa00071
C00010	interaction	HADHB	1	hsa00071	hsa00071
C05268	interaction	EHHADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05268	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05269	2	NA	hsa00071,hsa01212,
C05269	interaction	EHHADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05271	2	NA	hsa00071,hsa01212,
C05271	interaction	EHHADH	2	NA	hsa00071,hsa01212,
C05270	interaction	ACADS	2	NA	hsa00071,hsa01212,
ACADS	interaction	C05271	2	NA	hsa00071,hsa01212,
C05270	interaction	ACADM	2	NA	hsa00071,hsa01212,
ACADM	interaction	C05271	2	NA	hsa00071,hsa01212,
C05270	interaction	ACADL	2	NA	hsa00071,hsa01212,
ACADL	interaction	C05271	2	NA	hsa00071,hsa01212,
ACAA2	interaction	C05270	2	NA	hsa00071,hsa01212,
C05270	interaction	ACAA1	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C05270	2	NA	hsa00071,hsa01212,
HADHB	interaction	C05270	2	NA	hsa00071,hsa01212,
C05267	interaction	ACAA2	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C05267	2	NA	hsa00071,hsa01212,
C05267	interaction	ACAA1	2	NA	hsa00071,hsa01212,
C05267	interaction	HADHB	2	NA	hsa00071,hsa01212,
C05266	interaction	EHHADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05266	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05267	2	NA	hsa00071,hsa01212,
C05267	interaction	EHHADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05276	2	NA	hsa00071,hsa01212,
C05276	interaction	EHHADH	2	NA	hsa00071,hsa01212,
C01944	interaction	ACADM	2	NA	hsa00071,hsa01212,
ACADM	interaction	C05276	2	NA	hsa00071,hsa01212,
C01944	interaction	ACADL	2	NA	hsa00071,hsa01212,
ACADL	interaction	C05276	2	NA	hsa00071,hsa01212,
ACAA2	interaction	C01944	2	NA	hsa00071,hsa01212,
C01944	interaction	ACAA1	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C01944	2	NA	hsa00071,hsa01212,
HADHB	interaction	C01944	2	NA	hsa00071,hsa01212,
C05265	interaction	ACAA2	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C05265	2	NA	hsa00071,hsa01212,
C05265	interaction	ACAA1	2	NA	hsa00071,hsa01212,
C05265	interaction	HADHB	2	NA	hsa00071,hsa01212,
C05264	interaction	EHHADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05264	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05265	2	NA	hsa00071,hsa01212,
C05265	interaction	EHHADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05275	2	NA	hsa00071,hsa01212,
C05275	interaction	EHHADH	2	NA	hsa00071,hsa01212,
C05274	interaction	ACADM	2	NA	hsa00071,hsa01212,
ACADM	interaction	C05275	2	NA	hsa00071,hsa01212,
C05274	interaction	ACADL	2	NA	hsa00071,hsa01212,
ACADL	interaction	C05275	2	NA	hsa00071,hsa01212,
ACAA2	interaction	C05274	2	NA	hsa00071,hsa01212,
C05274	interaction	ACAA1	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C05274	2	NA	hsa00071,hsa01212,
HADHB	interaction	C05274	2	NA	hsa00071,hsa01212,
C05263	interaction	ACAA2	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C05263	2	NA	hsa00071,hsa01212,
C05263	interaction	ACAA1	2	NA	hsa00071,hsa01212,
C05263	interaction	HADHB	2	NA	hsa00071,hsa01212,
C05262	interaction	EHHADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05262	2	NA	hsa00071,hsa01212,
C05262	interaction	HADH	2	NA	hsa00071,hsa01212,
HADH	interaction	C05262	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05263	2	NA	hsa00071,hsa01212,
C05263	interaction	EHHADH	2	NA	hsa00071,hsa01212,
HADH	interaction	C05263	2	NA	hsa00071,hsa01212,
C05263	interaction	HADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C03221	2	NA	hsa00071,hsa01212,
C03221	interaction	EHHADH	2	NA	hsa00071,hsa01212,
C01832	interaction	ACADM	2	NA	hsa00071,hsa01212,
ACADM	interaction	C03221	2	NA	hsa00071,hsa01212,
C00226	interaction	ADH1A	1	hsa00071	hsa00071
ADH1A	interaction	C00226	1	hsa00071	hsa00071
C00226	interaction	ADH1B	1	hsa00071	hsa00071
ADH1B	interaction	C00226	1	hsa00071	hsa00071
C00226	interaction	ADH1C	1	hsa00071	hsa00071
ADH1C	interaction	C00226	1	hsa00071	hsa00071
C00226	interaction	ADH4	1	hsa00071	hsa00071
ADH4	interaction	C00226	1	hsa00071	hsa00071
C00226	interaction	ADH5	1	hsa00071	hsa00071
ADH5	interaction	C00226	1	hsa00071	hsa00071
C00226	interaction	ADH6	1	hsa00071	hsa00071
ADH6	interaction	C00226	1	hsa00071	hsa00071
C00226	interaction	ADH7	1	hsa00071	hsa00071
ADH7	interaction	C00226	1	hsa00071	hsa00071
ADH1A	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ADH1A	1	hsa00071	hsa00071
ADH1B	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ADH1B	1	hsa00071	hsa00071
ADH1C	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ADH1C	1	hsa00071	hsa00071
ADH4	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ADH4	1	hsa00071	hsa00071
ADH5	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ADH5	1	hsa00071	hsa00071
ADH6	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ADH6	1	hsa00071	hsa00071
ADH7	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ADH7	1	hsa00071	hsa00071
C00527	interaction	GCDH	3	NA	hsa00071,hsa00310,hsa00380,
GCDH	interaction	C00877	3	NA	hsa00071,hsa00310,hsa00380,
C01832	interaction	ACADL	2	NA	hsa00071,hsa01212,
ACADL	interaction	C03221	2	NA	hsa00071,hsa01212,
ACAA2	interaction	C01832	2	NA	hsa00071,hsa01212,
C01832	interaction	ACAA1	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C01832	2	NA	hsa00071,hsa01212,
HADHB	interaction	C01832	2	NA	hsa00071,hsa01212,
C05261	interaction	ACAA2	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C05261	2	NA	hsa00071,hsa01212,
C05261	interaction	ACAA1	2	NA	hsa00071,hsa01212,
C05261	interaction	HADHB	2	NA	hsa00071,hsa01212,
C05260	interaction	EHHADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05260	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05273	2	NA	hsa00071,hsa01212,
C05273	interaction	EHHADH	2	NA	hsa00071,hsa01212,
C02593	interaction	ACADM	2	NA	hsa00071,hsa01212,
ACADM	interaction	C05273	2	NA	hsa00071,hsa01212,
C05260	interaction	HADH	2	NA	hsa00071,hsa01212,
HADH	interaction	C05260	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05261	2	NA	hsa00071,hsa01212,
C05261	interaction	EHHADH	2	NA	hsa00071,hsa01212,
HADH	interaction	C05261	2	NA	hsa00071,hsa01212,
C05261	interaction	HADH	2	NA	hsa00071,hsa01212,
C00071	interaction	ALDH2	1	hsa00071	hsa00071
ALDH2	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ALDH1B1	1	hsa00071	hsa00071
ALDH1B1	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ALDH9A1	1	hsa00071	hsa00071
ALDH9A1	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ALDH3A2	1	hsa00071	hsa00071
ALDH3A2	interaction	C00071	1	hsa00071	hsa00071
C00071	interaction	ALDH7A1	1	hsa00071	hsa00071
ALDH7A1	interaction	C00071	1	hsa00071	hsa00071
ALDH2	interaction	C00162	1	hsa00071	hsa00071
C00162	interaction	ALDH2	1	hsa00071	hsa00071
ALDH1B1	interaction	C00162	1	hsa00071	hsa00071
C00162	interaction	ALDH1B1	1	hsa00071	hsa00071
ALDH9A1	interaction	C00162	1	hsa00071	hsa00071
C00162	interaction	ALDH9A1	1	hsa00071	hsa00071
ALDH3A2	interaction	C00162	1	hsa00071	hsa00071
C00162	interaction	ALDH3A2	1	hsa00071	hsa00071
ALDH7A1	interaction	C00162	1	hsa00071	hsa00071
C00162	interaction	ALDH7A1	1	hsa00071	hsa00071
C02593	interaction	ACADL	2	NA	hsa00071,hsa01212,
ACADL	interaction	C05273	2	NA	hsa00071,hsa01212,
C00162	interaction	CYP4A11	1	hsa00071	hsa00071
C00162	interaction	CYP4A22	1	hsa00071	hsa00071
CYP4A11	interaction	C03547	1	hsa00071	hsa00071
CYP4A22	interaction	C03547	1	hsa00071	hsa00071
ACAA2	interaction	C02593	2	NA	hsa00071,hsa01212,
C02593	interaction	ACAA1	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C02593	2	NA	hsa00071,hsa01212,
HADHB	interaction	C02593	2	NA	hsa00071,hsa01212,
C05259	interaction	ACAA2	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C05259	2	NA	hsa00071,hsa01212,
C05259	interaction	ACAA1	2	NA	hsa00071,hsa01212,
C05259	interaction	HADHB	2	NA	hsa00071,hsa01212,
C05258	interaction	EHHADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05258	2	NA	hsa00071,hsa01212,
C05258	interaction	HADH	2	NA	hsa00071,hsa01212,
HADH	interaction	C05258	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05259	2	NA	hsa00071,hsa01212,
C05259	interaction	EHHADH	2	NA	hsa00071,hsa01212,
HADH	interaction	C05259	2	NA	hsa00071,hsa01212,
C05259	interaction	HADH	2	NA	hsa00071,hsa01212,
EHHADH	interaction	C05272	2	NA	hsa00071,hsa01212,
C05272	interaction	EHHADH	2	NA	hsa00071,hsa01212,
C00154	interaction	ACADM	2	NA	hsa00071,hsa01212,
ACADM	interaction	C05272	2	NA	hsa00071,hsa01212,
ACSL1	interaction	C00249	1	hsa00071	hsa00071
ACSL3	interaction	C00249	1	hsa00071	hsa00071
ACSL4	interaction	C00249	1	hsa00071	hsa00071
ACSBG1	interaction	C00249	1	hsa00071	hsa00071
ACSL6	interaction	C00249	1	hsa00071	hsa00071
ACSL5	interaction	C00249	1	hsa00071	hsa00071
ACSBG2	interaction	C00249	1	hsa00071	hsa00071
C00154	interaction	ACSL1	1	hsa00071	hsa00071
C00154	interaction	ACSL3	1	hsa00071	hsa00071
C00154	interaction	ACSL4	1	hsa00071	hsa00071
C00154	interaction	ACSBG1	1	hsa00071	hsa00071
C00154	interaction	ACSL6	1	hsa00071	hsa00071
C00154	interaction	ACSL5	1	hsa00071	hsa00071
C00154	interaction	ACSBG2	1	hsa00071	hsa00071
C00154	interaction	ACADL	2	NA	hsa00071,hsa01212,
ACADL	interaction	C05272	2	NA	hsa00071,hsa01212,
C02990	interaction	CPT2	2	NA	hsa00071,hsa01212,
CPT2	interaction	C00154	2	NA	hsa00071,hsa01212,
C00136	interaction	ACOX1	2	NA	hsa00071,hsa01200,
C00136	interaction	ACOX3	2	NA	hsa00071,hsa01200,
ACOX1	interaction	C00877	2	NA	hsa00071,hsa01200,
ACOX3	interaction	C00877	2	NA	hsa00071,hsa01200,
C05270	interaction	ACOX1	2	NA	hsa00071,hsa01212,
C05270	interaction	ACOX3	2	NA	hsa00071,hsa01212,
ACOX1	interaction	C05271	2	NA	hsa00071,hsa01212,
ACOX3	interaction	C05271	2	NA	hsa00071,hsa01212,
C01944	interaction	ACOX1	2	NA	hsa00071,hsa01212,
C01944	interaction	ACOX3	2	NA	hsa00071,hsa01212,
ACOX1	interaction	C05276	2	NA	hsa00071,hsa01212,
ACOX3	interaction	C05276	2	NA	hsa00071,hsa01212,
C05274	interaction	ACOX1	2	NA	hsa00071,hsa01212,
C05274	interaction	ACOX3	2	NA	hsa00071,hsa01212,
ACOX1	interaction	C05275	2	NA	hsa00071,hsa01212,
ACOX3	interaction	C05275	2	NA	hsa00071,hsa01212,
C01832	interaction	ACOX1	2	NA	hsa00071,hsa01212,
C01832	interaction	ACOX3	2	NA	hsa00071,hsa01212,
ACOX1	interaction	C03221	2	NA	hsa00071,hsa01212,
ACOX3	interaction	C03221	2	NA	hsa00071,hsa01212,
C02593	interaction	ACOX1	2	NA	hsa00071,hsa01212,
C02593	interaction	ACOX3	2	NA	hsa00071,hsa01212,
ACOX1	interaction	C05273	2	NA	hsa00071,hsa01212,
ACOX3	interaction	C05273	2	NA	hsa00071,hsa01212,
C00154	interaction	ACOX1	2	NA	hsa00071,hsa01212,
C00154	interaction	ACOX3	2	NA	hsa00071,hsa01212,
ACOX1	interaction	C05272	2	NA	hsa00071,hsa01212,
ACOX3	interaction	C05272	2	NA	hsa00071,hsa01212,
C00154	interaction	ACADVL	1	hsa00071	hsa00071
ACADVL	interaction	C05272	1	hsa00071	hsa00071
C02593	interaction	ACADVL	1	hsa00071	hsa00071
ACADVL	interaction	C05273	1	hsa00071	hsa00071
C00154	interaction	CPT1C	2	NA	hsa00071,hsa01212,
C00154	interaction	CPT1A	2	NA	hsa00071,hsa01212,
C00154	interaction	CPT1B	2	NA	hsa00071,hsa01212,
CPT1C	interaction	C02990	2	NA	hsa00071,hsa01212,
CPT1A	interaction	C02990	2	NA	hsa00071,hsa01212,
CPT1B	interaction	C02990	2	NA	hsa00071,hsa01212,
ACAA2	interaction	C00332	2	NA	hsa00071,hsa01212,
C00332	interaction	ACAA2	2	NA	hsa00071,hsa01212,
ACAA1	interaction	C00332	2	NA	hsa00071,hsa01212,
C00332	interaction	ACAA1	2	NA	hsa00071,hsa01212,
HADHB	interaction	C00332	2	NA	hsa00071,hsa01212,
C00332	interaction	HADHB	2	NA	hsa00071,hsa01212,
C00332	interaction	HMGCS1	4	NA	hsa00072,hsa00280,hsa00650,hsa00900,
C00332	interaction	HMGCS2	4	NA	hsa00072,hsa00280,hsa00650,hsa00900,
C00024	interaction	HMGCS1	4	NA	hsa00072,hsa00280,hsa00650,hsa00900,
C00024	interaction	HMGCS2	4	NA	hsa00072,hsa00280,hsa00650,hsa00900,
HMGCS1	interaction	C00356	4	NA	hsa00072,hsa00280,hsa00650,hsa00900,
HMGCS2	interaction	C00356	4	NA	hsa00072,hsa00280,hsa00650,hsa00900,
C00356	interaction	HMGCL	3	NA	hsa00072,hsa00280,hsa00650,
C00356	interaction	HMGCLL1	3	NA	hsa00072,hsa00280,hsa00650,
HMGCL	interaction	C00164	3	NA	hsa00072,hsa00280,hsa00650,
HMGCLL1	interaction	C00164	3	NA	hsa00072,hsa00280,hsa00650,
HMGCL	interaction	C00024	3	NA	hsa00072,hsa00280,hsa00650,
HMGCLL1	interaction	C00024	3	NA	hsa00072,hsa00280,hsa00650,
C01089	interaction	BDH2	2	NA	hsa00072,hsa00650,
BDH2	interaction	C01089	2	NA	hsa00072,hsa00650,
C01089	interaction	BDH1	2	NA	hsa00072,hsa00650,
BDH1	interaction	C01089	2	NA	hsa00072,hsa00650,
BDH2	interaction	C00164	2	NA	hsa00072,hsa00650,
C00164	interaction	BDH2	2	NA	hsa00072,hsa00650,
BDH1	interaction	C00164	2	NA	hsa00072,hsa00650,
C00164	interaction	BDH1	2	NA	hsa00072,hsa00650,
C00164	interaction	OXCT1	3	NA	hsa00072,hsa00280,hsa00650,
OXCT1	interaction	C00164	3	NA	hsa00072,hsa00280,hsa00650,
C00164	interaction	OXCT2	3	NA	hsa00072,hsa00280,hsa00650,
OXCT2	interaction	C00164	3	NA	hsa00072,hsa00280,hsa00650,
OXCT1	interaction	C00332	3	NA	hsa00072,hsa00280,hsa00650,
C00332	interaction	OXCT1	3	NA	hsa00072,hsa00280,hsa00650,
OXCT2	interaction	C00332	3	NA	hsa00072,hsa00280,hsa00650,
C00332	interaction	OXCT2	3	NA	hsa00072,hsa00280,hsa00650,
C05443	interaction	CYP2R1	1	hsa00100	hsa00100
CYP2R1	interaction	C01561	1	hsa00100	hsa00100
C15782	interaction	SC5D	1	hsa00100	hsa00100
SC5D	interaction	C15783	1	hsa00100	hsa00100
C05437	interaction	EBP	1	hsa00100	hsa00100
EBP	interaction	C05439	1	hsa00100	hsa00100
C01561	interaction	CYP27B1	1	hsa00100	hsa00100
CYP27B1	interaction	C01673	1	hsa00100	hsa00100
C01164	interaction	DHCR7	1	hsa00100	hsa00100
DHCR7	interaction	C00187	1	hsa00100	hsa00100
C01189	interaction	SC5D	1	hsa00100	hsa00100
SC5D	interaction	C01164	1	hsa00100	hsa00100
C03845	interaction	EBP	1	hsa00100	hsa00100
EBP	interaction	C01189	1	hsa00100	hsa00100
C15777	interaction	SC5D	1	hsa00100	hsa00100
SC5D	interaction	C15778	1	hsa00100	hsa00100
C15781	interaction	DHCR24	1	hsa00100	hsa00100
DHCR24	interaction	C01789	1	hsa00100	hsa00100
C15780	interaction	DHCR7	1	hsa00100	hsa00100
DHCR7	interaction	C15781	1	hsa00100	hsa00100
SC5D	interaction	C15780	1	hsa00100	hsa00100
C00187	interaction	DHCR24	1	hsa00100	hsa00100
DHCR24	interaction	C00187	1	hsa00100	hsa00100
DHCR24	interaction	C01802	1	hsa00100	hsa00100
C01802	interaction	DHCR24	1	hsa00100	hsa00100
C05107	interaction	DHCR24	1	hsa00100	hsa00100
DHCR24	interaction	C05107	1	hsa00100	hsa00100
DHCR24	interaction	C01164	1	hsa00100	hsa00100
C01164	interaction	DHCR24	1	hsa00100	hsa00100
C01189	interaction	DHCR24	1	hsa00100	hsa00100
DHCR24	interaction	C01189	1	hsa00100	hsa00100
DHCR24	interaction	C05439	1	hsa00100	hsa00100
C05439	interaction	DHCR24	1	hsa00100	hsa00100
C05437	interaction	DHCR24	1	hsa00100	hsa00100
DHCR24	interaction	C05437	1	hsa00100	hsa00100
DHCR24	interaction	C03845	1	hsa00100	hsa00100
C03845	interaction	DHCR24	1	hsa00100	hsa00100
C05108	interaction	DHCR24	1	hsa00100	hsa00100
DHCR24	interaction	C05108	1	hsa00100	hsa00100
DHCR24	interaction	C15915	1	hsa00100	hsa00100
C15915	interaction	DHCR24	1	hsa00100	hsa00100
C08821	interaction	DHCR24	1	hsa00100	hsa00100
DHCR24	interaction	C01753	1	hsa00100	hsa00100
C01943	interaction	CYP51A1	1	hsa00100	hsa00100
CYP51A1	interaction	C11508	1	hsa00100	hsa00100
C11508	interaction	TM7SF2	1	hsa00100	hsa00100
TM7SF2	interaction	C15776	1	hsa00100	hsa00100
C15783	interaction	DHCR7	1	hsa00100	hsa00100
DHCR7	interaction	C08821	1	hsa00100	hsa00100
C01054	interaction	LSS	1	hsa00100	hsa00100
LSS	interaction	C01724	1	hsa00100	hsa00100
C11455	interaction	TM7SF2	1	hsa00100	hsa00100
TM7SF2	interaction	C05108	1	hsa00100	hsa00100
C15776	interaction	EBP	1	hsa00100	hsa00100
EBP	interaction	C11522	1	hsa00100	hsa00100
C15808	interaction	NSDHL	1	hsa00100	hsa00100
NSDHL	interaction	C15816	1	hsa00100	hsa00100
C01724	interaction	DHCR24	1	hsa00100	hsa00100
DHCR24	interaction	C01724	1	hsa00100	hsa00100
DHCR24	interaction	C05109	1	hsa00100	hsa00100
C05109	interaction	DHCR24	1	hsa00100	hsa00100
C05108	interaction	MSMO1	1	hsa00100	hsa00100
MSMO1	interaction	C15808	1	hsa00100	hsa00100
C01724	interaction	CYP51A1	1	hsa00100	hsa00100
CYP51A1	interaction	C11455	1	hsa00100	hsa00100
C15816	interaction	HSD17B7	1	hsa00100	hsa00100
HSD17B7	interaction	C05103	1	hsa00100	hsa00100
C02530	interaction	CEL	1	hsa00100	hsa00100
CEL	interaction	C00187	1	hsa00100	hsa00100
C00187	interaction	SOAT1	1	hsa00100	hsa00100
SOAT1	interaction	C00187	1	hsa00100	hsa00100
C00187	interaction	SOAT2	1	hsa00100	hsa00100
SOAT2	interaction	C00187	1	hsa00100	hsa00100
SOAT1	interaction	C02530	1	hsa00100	hsa00100
C02530	interaction	SOAT1	1	hsa00100	hsa00100
SOAT2	interaction	C02530	1	hsa00100	hsa00100
C02530	interaction	SOAT2	1	hsa00100	hsa00100
C01673	interaction	CYP24A1	1	hsa00100	hsa00100
CYP24A1	interaction	C18231	1	hsa00100	hsa00100
C01561	interaction	CYP24A1	1	hsa00100	hsa00100
CYP24A1	interaction	C07712	1	hsa00100	hsa00100
C00751	interaction	SQLE	1	hsa00100	hsa00100
SQLE	interaction	C01054	1	hsa00100	hsa00100
C03428	interaction	FDFT1	1	hsa00100	hsa00100
FDFT1	interaction	C00751	1	hsa00100	hsa00100
C00448	interaction	FDFT1	1	hsa00100	hsa00100
FDFT1	interaction	C03428	1	hsa00100	hsa00100
DHCR24	interaction	C21106	1	hsa00100	hsa00100
C00187	interaction	CYP7A1	1	hsa00120	hsa00120
CYP7A1	interaction	C03594	1	hsa00120	hsa00120
C00187	interaction	CYP46A1	1	hsa00120	hsa00120
CYP46A1	interaction	C13550	1	hsa00120	hsa00120
C00187	interaction	CH25H	1	hsa00120	hsa00120
CH25H	interaction	C15519	1	hsa00120	hsa00120
C15610	interaction	CYP7B1	1	hsa00120	hsa00120
CYP7B1	interaction	C06341	1	hsa00120	hsa00120
C15610	interaction	CYP7A1	1	hsa00120	hsa00120
CYP7A1	interaction	C06341	1	hsa00120	hsa00120
C15519	interaction	CYP7B1	1	hsa00120	hsa00120
CYP7B1	interaction	C15520	1	hsa00120	hsa00120
C17339	interaction	AKR1D1	1	hsa00120	hsa00120
AKR1D1	interaction	C05453	1	hsa00120	hsa00120
C05455	interaction	AKR1D1	1	hsa00120	hsa00120
AKR1D1	interaction	C05451	1	hsa00120	hsa00120
C05453	interaction	AKR1C4	1	hsa00120	hsa00120
AKR1C4	interaction	C05454	1	hsa00120	hsa00120
C05454	interaction	CYP27A1	1	hsa00120	hsa00120
CYP27A1	interaction	C05446	1	hsa00120	hsa00120
C15613	interaction	AMACR	1	hsa00120	hsa00120
AMACR	interaction	C17343	1	hsa00120	hsa00120
C17343	interaction	ACOX2	1	hsa00120	hsa00120
ACOX2	interaction	C05460	1	hsa00120	hsa00120
C05451	interaction	AKR1C4	1	hsa00120	hsa00120
AKR1C4	interaction	C05452	1	hsa00120	hsa00120
C05460	interaction	HSD17B4	1	hsa00120	hsa00120
HSD17B4	interaction	C15614	1	hsa00120	hsa00120
C05467	interaction	SCP2	1	hsa00120	hsa00120
SCP2	interaction	C01794	1	hsa00120	hsa00120
